scope,name,method,reference,metric,value,reference_value,delta,relative_delta
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,t51_feedback_front_slot_qd,classic_revolution,valid_ppa_count,27.000000,28.000000,-1.000000,-0.035714
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,t51_feedback_front_slot_qd,classic_revolution,ppa_front_points,1.000000,2.000000,-1.000000,-0.500000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,t51_feedback_front_slot_qd,classic_revolution,unique_ppa_points,4.000000,5.000000,-1.000000,-0.200000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,t51_feedback_front_slot_qd,classic_revolution,reference_beating_count,4.000000,5.000000,-1.000000,-0.200000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,t51_feedback_front_slot_qd,classic_revolution,global_ppa_hypervolume,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,t51_feedback_front_slot_qd,classic_revolution,hv_auc,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,t51_feedback_front_slot_qd,classic_revolution,best_score,0.263617,0.263617,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,t51_feedback_front_slot_qd,classic_revolution,valid_ppa_count,27.000000,37.000000,-10.000000,-0.270270
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,t51_feedback_front_slot_qd,classic_revolution,ppa_front_points,1.000000,1.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,t51_feedback_front_slot_qd,classic_revolution,unique_ppa_points,3.000000,3.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,t51_feedback_front_slot_qd,classic_revolution,reference_beating_count,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,t51_feedback_front_slot_qd,classic_revolution,global_ppa_hypervolume,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,t51_feedback_front_slot_qd,classic_revolution,hv_auc,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,t51_feedback_front_slot_qd,classic_revolution,best_score,0.329686,0.329686,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,t51_feedback_front_slot_qd,classic_revolution,valid_ppa_count,13.000000,21.000000,-8.000000,-0.380952
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,t51_feedback_front_slot_qd,classic_revolution,ppa_front_points,1.000000,1.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,t51_feedback_front_slot_qd,classic_revolution,unique_ppa_points,2.000000,3.000000,-1.000000,-0.333333
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,t51_feedback_front_slot_qd,classic_revolution,reference_beating_count,2.000000,2.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,t51_feedback_front_slot_qd,classic_revolution,global_ppa_hypervolume,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,t51_feedback_front_slot_qd,classic_revolution,hv_auc,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,t51_feedback_front_slot_qd,classic_revolution,best_score,,-0.363048,,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,t51_feedback_front_slot_qd,classic_revolution,valid_ppa_count,1.000000,2.000000,-1.000000,-0.500000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,t51_feedback_front_slot_qd,classic_revolution,ppa_front_points,1.000000,2.000000,-1.000000,-0.500000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,t51_feedback_front_slot_qd,classic_revolution,unique_ppa_points,1.000000,2.000000,-1.000000,-0.500000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,t51_feedback_front_slot_qd,classic_revolution,reference_beating_count,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,t51_feedback_front_slot_qd,classic_revolution,global_ppa_hypervolume,0.000997,0.000173,0.000824,4.763006
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,t51_feedback_front_slot_qd,classic_revolution,hv_auc,0.000498,0.000086,0.000412,4.790698
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,t51_feedback_front_slot_qd,classic_revolution,best_score,,0.108647,,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,t51_feedback_front_slot_qd,classic_revolution,valid_ppa_count,2.000000,13.000000,-11.000000,-0.846154
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,t51_feedback_front_slot_qd,classic_revolution,ppa_front_points,1.000000,4.000000,-3.000000,-0.750000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,t51_feedback_front_slot_qd,classic_revolution,unique_ppa_points,2.000000,8.000000,-6.000000,-0.750000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,t51_feedback_front_slot_qd,classic_revolution,reference_beating_count,1.000000,1.000000,0.000000,0.000000
aggregate,1001:RTLLM,t51_feedback_front_slot_qd,classic_revolution,mean_global_ppa_hypervolume,0.103990,0.115168,-0.011178,-0.097058
aggregate,1001:RTLLM,t51_feedback_front_slot_qd,classic_revolution,mean_hv_auc,0.089836,0.095533,-0.005697,-0.059634
aggregate,1001:RTLLM,t51_feedback_front_slot_qd,classic_revolution,mean_best_score,0.299233,0.306821,-0.007588,-0.024731
aggregate,1001:RTLLM,t51_feedback_front_slot_qd,classic_revolution,valid_ppa_count,152.000000,122.000000,30.000000,0.245902
aggregate,1001:RTLLM,t51_feedback_front_slot_qd,classic_revolution,total_ppa_front_points,14.000000,19.000000,-5.000000,-0.263158
aggregate,1001:RTLLM,t51_feedback_front_slot_qd,classic_revolution,total_unique_ppa_points,46.000000,64.000000,-18.000000,-0.281250
aggregate,1001:RTLLM,t51_feedback_front_slot_qd,classic_revolution,total_reference_beating_count,25.000000,37.000000,-12.000000,-0.324324
aggregate,1001:VerilogEval-Spec-to-RTL,t51_feedback_front_slot_qd,classic_revolution,mean_global_ppa_hypervolume,0.066570,0.066272,0.000298,0.004497
aggregate,1001:VerilogEval-Spec-to-RTL,t51_feedback_front_slot_qd,classic_revolution,mean_hv_auc,0.066487,0.066255,0.000232,0.003502
aggregate,1001:VerilogEval-Spec-to-RTL,t51_feedback_front_slot_qd,classic_revolution,mean_best_score,0.267665,0.135885,0.131780,0.969791
aggregate,1001:VerilogEval-Spec-to-RTL,t51_feedback_front_slot_qd,classic_revolution,valid_ppa_count,89.000000,135.000000,-46.000000,-0.340741
aggregate,1001:VerilogEval-Spec-to-RTL,t51_feedback_front_slot_qd,classic_revolution,total_ppa_front_points,6.000000,11.000000,-5.000000,-0.454545
aggregate,1001:VerilogEval-Spec-to-RTL,t51_feedback_front_slot_qd,classic_revolution,total_unique_ppa_points,14.000000,23.000000,-9.000000,-0.391304
aggregate,1001:VerilogEval-Spec-to-RTL,t51_feedback_front_slot_qd,classic_revolution,total_reference_beating_count,8.000000,9.000000,-1.000000,-0.111111
aggregate,1001:all,t51_feedback_front_slot_qd,classic_revolution,mean_global_ppa_hypervolume,0.086719,0.092601,-0.005882,-0.063520
aggregate,1001:all,t51_feedback_front_slot_qd,classic_revolution,mean_hv_auc,0.079060,0.082020,-0.002960,-0.036089
aggregate,1001:all,t51_feedback_front_slot_qd,classic_revolution,mean_best_score,0.287754,0.227928,0.059826,0.262478
aggregate,1001:all,t51_feedback_front_slot_qd,classic_revolution,valid_ppa_count,241.000000,257.000000,-16.000000,-0.062257
aggregate,1001:all,t51_feedback_front_slot_qd,classic_revolution,total_ppa_front_points,20.000000,30.000000,-10.000000,-0.333333
aggregate,1001:all,t51_feedback_front_slot_qd,classic_revolution,total_unique_ppa_points,60.000000,87.000000,-27.000000,-0.310345
aggregate,1001:all,t51_feedback_front_slot_qd,classic_revolution,total_reference_beating_count,33.000000,46.000000,-13.000000,-0.282609
aggregate,all:RTLLM,t51_feedback_front_slot_qd,classic_revolution,mean_global_ppa_hypervolume,0.103990,0.115168,-0.011178,-0.097058
aggregate,all:RTLLM,t51_feedback_front_slot_qd,classic_revolution,mean_hv_auc,0.089836,0.095533,-0.005697,-0.059634
aggregate,all:RTLLM,t51_feedback_front_slot_qd,classic_revolution,mean_best_score,0.299233,0.306821,-0.007588,-0.024731
aggregate,all:RTLLM,t51_feedback_front_slot_qd,classic_revolution,valid_ppa_count,152.000000,122.000000,30.000000,0.245902
aggregate,all:RTLLM,t51_feedback_front_slot_qd,classic_revolution,total_ppa_front_points,14.000000,19.000000,-5.000000,-0.263158
aggregate,all:RTLLM,t51_feedback_front_slot_qd,classic_revolution,total_unique_ppa_points,46.000000,64.000000,-18.000000,-0.281250
aggregate,all:RTLLM,t51_feedback_front_slot_qd,classic_revolution,total_reference_beating_count,25.000000,37.000000,-12.000000,-0.324324
aggregate,all:VerilogEval-Spec-to-RTL,t51_feedback_front_slot_qd,classic_revolution,mean_global_ppa_hypervolume,0.066570,0.066272,0.000298,0.004497
aggregate,all:VerilogEval-Spec-to-RTL,t51_feedback_front_slot_qd,classic_revolution,mean_hv_auc,0.066487,0.066255,0.000232,0.003502
aggregate,all:VerilogEval-Spec-to-RTL,t51_feedback_front_slot_qd,classic_revolution,mean_best_score,0.267665,0.135885,0.131780,0.969791
aggregate,all:VerilogEval-Spec-to-RTL,t51_feedback_front_slot_qd,classic_revolution,valid_ppa_count,89.000000,135.000000,-46.000000,-0.340741
aggregate,all:VerilogEval-Spec-to-RTL,t51_feedback_front_slot_qd,classic_revolution,total_ppa_front_points,6.000000,11.000000,-5.000000,-0.454545
aggregate,all:VerilogEval-Spec-to-RTL,t51_feedback_front_slot_qd,classic_revolution,total_unique_ppa_points,14.000000,23.000000,-9.000000,-0.391304
aggregate,all:VerilogEval-Spec-to-RTL,t51_feedback_front_slot_qd,classic_revolution,total_reference_beating_count,8.000000,9.000000,-1.000000,-0.111111
aggregate,all:all,t51_feedback_front_slot_qd,classic_revolution,mean_global_ppa_hypervolume,0.086719,0.092601,-0.005882,-0.063520
aggregate,all:all,t51_feedback_front_slot_qd,classic_revolution,mean_hv_auc,0.079060,0.082020,-0.002960,-0.036089
aggregate,all:all,t51_feedback_front_slot_qd,classic_revolution,mean_best_score,0.287754,0.227928,0.059826,0.262478
aggregate,all:all,t51_feedback_front_slot_qd,classic_revolution,valid_ppa_count,241.000000,257.000000,-16.000000,-0.062257
aggregate,all:all,t51_feedback_front_slot_qd,classic_revolution,total_ppa_front_points,20.000000,30.000000,-10.000000,-0.333333
aggregate,all:all,t51_feedback_front_slot_qd,classic_revolution,total_unique_ppa_points,60.000000,87.000000,-27.000000,-0.310345
aggregate,all:all,t51_feedback_front_slot_qd,classic_revolution,total_reference_beating_count,33.000000,46.000000,-13.000000,-0.282609
