scope,name,method,reference,metric,value,reference_value,delta,relative_delta
problem_seed,1001:RTLLM:Prob024_fsm,code_thought_coarse_sr2_t51_control_qd,classic_revolution,reference_beating_count,3.000000,8.000000,-5.000000,-0.625000
problem_seed,1001:RTLLM:Prob037_parallel2serial,code_thought_coarse_sr2_t51_control_qd,classic_revolution,global_ppa_hypervolume,0.001625,0.000348,0.001277,3.669540
problem_seed,1001:RTLLM:Prob037_parallel2serial,code_thought_coarse_sr2_t51_control_qd,classic_revolution,hv_auc,0.000697,0.000058,0.000639,11.017241
problem_seed,1001:RTLLM:Prob037_parallel2serial,code_thought_coarse_sr2_t51_control_qd,classic_revolution,best_score,0.121627,0.084590,0.037037,0.437841
problem_seed,1001:RTLLM:Prob037_parallel2serial,code_thought_coarse_sr2_t51_control_qd,classic_revolution,valid_ppa_count,22.000000,18.000000,4.000000,0.222222
problem_seed,1001:RTLLM:Prob037_parallel2serial,code_thought_coarse_sr2_t51_control_qd,classic_revolution,ppa_front_points,2.000000,1.000000,1.000000,1.000000
problem_seed,1001:RTLLM:Prob037_parallel2serial,code_thought_coarse_sr2_t51_control_qd,classic_revolution,unique_ppa_points,4.000000,6.000000,-2.000000,-0.333333
problem_seed,1001:RTLLM:Prob037_parallel2serial,code_thought_coarse_sr2_t51_control_qd,classic_revolution,reference_beating_count,2.000000,1.000000,1.000000,1.000000
problem_seed,1001:RTLLM:Prob041_traffic_light,code_thought_coarse_sr2_t51_control_qd,classic_revolution,global_ppa_hypervolume,0.192476,0.306692,-0.114216,-0.372413
problem_seed,1001:RTLLM:Prob041_traffic_light,code_thought_coarse_sr2_t51_control_qd,classic_revolution,hv_auc,0.135007,0.250632,-0.115625,-0.461334
problem_seed,1001:RTLLM:Prob041_traffic_light,code_thought_coarse_sr2_t51_control_qd,classic_revolution,best_score,0.395220,0.416779,-0.021559,-0.051728
problem_seed,1001:RTLLM:Prob041_traffic_light,code_thought_coarse_sr2_t51_control_qd,classic_revolution,valid_ppa_count,17.000000,20.000000,-3.000000,-0.150000
problem_seed,1001:RTLLM:Prob041_traffic_light,code_thought_coarse_sr2_t51_control_qd,classic_revolution,ppa_front_points,1.000000,2.000000,-1.000000,-0.500000
problem_seed,1001:RTLLM:Prob041_traffic_light,code_thought_coarse_sr2_t51_control_qd,classic_revolution,unique_ppa_points,15.000000,15.000000,0.000000,0.000000
problem_seed,1001:RTLLM:Prob041_traffic_light,code_thought_coarse_sr2_t51_control_qd,classic_revolution,reference_beating_count,6.000000,14.000000,-8.000000,-0.571429
problem_seed,1001:RTLLM:Prob045_alu,code_thought_coarse_sr2_t51_control_qd,classic_revolution,global_ppa_hypervolume,0.204019,0.190351,0.013668,0.071804
problem_seed,1001:RTLLM:Prob045_alu,code_thought_coarse_sr2_t51_control_qd,classic_revolution,hv_auc,0.171012,0.156081,0.014931,0.095662
problem_seed,1001:RTLLM:Prob045_alu,code_thought_coarse_sr2_t51_control_qd,classic_revolution,best_score,0.398994,0.394596,0.004398,0.011146
problem_seed,1001:RTLLM:Prob045_alu,code_thought_coarse_sr2_t51_control_qd,classic_revolution,valid_ppa_count,11.000000,10.000000,1.000000,0.100000
problem_seed,1001:RTLLM:Prob045_alu,code_thought_coarse_sr2_t51_control_qd,classic_revolution,ppa_front_points,1.000000,1.000000,0.000000,0.000000
problem_seed,1001:RTLLM:Prob045_alu,code_thought_coarse_sr2_t51_control_qd,classic_revolution,unique_ppa_points,11.000000,9.000000,2.000000,0.222222
problem_seed,1001:RTLLM:Prob045_alu,code_thought_coarse_sr2_t51_control_qd,classic_revolution,reference_beating_count,11.000000,9.000000,2.000000,0.222222
problem_seed,1001:RTLLM:Prob049_signal_generator,code_thought_coarse_sr2_t51_control_qd,classic_revolution,global_ppa_hypervolume,0.009971,0.012810,-0.002839,-0.221624
problem_seed,1001:RTLLM:Prob049_signal_generator,code_thought_coarse_sr2_t51_control_qd,classic_revolution,hv_auc,0.008403,0.009922,-0.001519,-0.153094
problem_seed,1001:RTLLM:Prob049_signal_generator,code_thought_coarse_sr2_t51_control_qd,classic_revolution,best_score,0.234775,0.234775,0.000000,0.000000
problem_seed,1001:RTLLM:Prob049_signal_generator,code_thought_coarse_sr2_t51_control_qd,classic_revolution,valid_ppa_count,35.000000,17.000000,18.000000,1.058824
problem_seed,1001:RTLLM:Prob049_signal_generator,code_thought_coarse_sr2_t51_control_qd,classic_revolution,ppa_front_points,2.000000,3.000000,-1.000000,-0.333333
problem_seed,1001:RTLLM:Prob049_signal_generator,code_thought_coarse_sr2_t51_control_qd,classic_revolution,unique_ppa_points,2.000000,5.000000,-3.000000,-0.600000
problem_seed,1001:RTLLM:Prob049_signal_generator,code_thought_coarse_sr2_t51_control_qd,classic_revolution,reference_beating_count,2.000000,3.000000,-1.000000,-0.333333
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob098_circuit7,code_thought_coarse_sr2_t51_control_qd,classic_revolution,global_ppa_hypervolume,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob098_circuit7,code_thought_coarse_sr2_t51_control_qd,classic_revolution,hv_auc,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob098_circuit7,code_thought_coarse_sr2_t51_control_qd,classic_revolution,best_score,-0.000000,0.012006,-0.012006,-1.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob098_circuit7,code_thought_coarse_sr2_t51_control_qd,classic_revolution,valid_ppa_count,6.000000,34.000000,-28.000000,-0.823529
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob098_circuit7,code_thought_coarse_sr2_t51_control_qd,classic_revolution,ppa_front_points,1.000000,1.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob098_circuit7,code_thought_coarse_sr2_t51_control_qd,classic_revolution,unique_ppa_points,1.000000,2.000000,-1.000000,-0.500000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob098_circuit7,code_thought_coarse_sr2_t51_control_qd,classic_revolution,reference_beating_count,0.000000,1.000000,-1.000000,-1.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,code_thought_coarse_sr2_t51_control_qd,classic_revolution,global_ppa_hypervolume,0.398423,0.397461,0.000962,0.002420
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,code_thought_coarse_sr2_t51_control_qd,classic_revolution,hv_auc,0.398423,0.397444,0.000979,0.002463
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,code_thought_coarse_sr2_t51_control_qd,classic_revolution,best_score,0.465352,0.464404,0.000948,0.002041
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,code_thought_coarse_sr2_t51_control_qd,classic_revolution,valid_ppa_count,34.000000,28.000000,6.000000,0.214286
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,code_thought_coarse_sr2_t51_control_qd,classic_revolution,ppa_front_points,1.000000,2.000000,-1.000000,-0.500000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,code_thought_coarse_sr2_t51_control_qd,classic_revolution,unique_ppa_points,5.000000,5.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,code_thought_coarse_sr2_t51_control_qd,classic_revolution,reference_beating_count,5.000000,5.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,code_thought_coarse_sr2_t51_control_qd,classic_revolution,global_ppa_hypervolume,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,code_thought_coarse_sr2_t51_control_qd,classic_revolution,hv_auc,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,code_thought_coarse_sr2_t51_control_qd,classic_revolution,best_score,0.196143,0.263617,-0.067474,-0.255955
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,code_thought_coarse_sr2_t51_control_qd,classic_revolution,valid_ppa_count,21.000000,37.000000,-16.000000,-0.432432
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,code_thought_coarse_sr2_t51_control_qd,classic_revolution,ppa_front_points,1.000000,1.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,code_thought_coarse_sr2_t51_control_qd,classic_revolution,unique_ppa_points,1.000000,3.000000,-2.000000,-0.666667
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,code_thought_coarse_sr2_t51_control_qd,classic_revolution,reference_beating_count,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,code_thought_coarse_sr2_t51_control_qd,classic_revolution,global_ppa_hypervolume,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,code_thought_coarse_sr2_t51_control_qd,classic_revolution,hv_auc,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,code_thought_coarse_sr2_t51_control_qd,classic_revolution,best_score,0.329686,0.329686,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,code_thought_coarse_sr2_t51_control_qd,classic_revolution,valid_ppa_count,13.000000,21.000000,-8.000000,-0.380952
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,code_thought_coarse_sr2_t51_control_qd,classic_revolution,ppa_front_points,1.000000,1.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,code_thought_coarse_sr2_t51_control_qd,classic_revolution,unique_ppa_points,3.000000,3.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,code_thought_coarse_sr2_t51_control_qd,classic_revolution,reference_beating_count,2.000000,2.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,code_thought_coarse_sr2_t51_control_qd,classic_revolution,global_ppa_hypervolume,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,code_thought_coarse_sr2_t51_control_qd,classic_revolution,hv_auc,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,code_thought_coarse_sr2_t51_control_qd,classic_revolution,best_score,,-0.363048,,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,code_thought_coarse_sr2_t51_control_qd,classic_revolution,valid_ppa_count,3.000000,2.000000,1.000000,0.500000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,code_thought_coarse_sr2_t51_control_qd,classic_revolution,ppa_front_points,3.000000,2.000000,1.000000,0.500000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,code_thought_coarse_sr2_t51_control_qd,classic_revolution,unique_ppa_points,3.000000,2.000000,1.000000,0.500000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,code_thought_coarse_sr2_t51_control_qd,classic_revolution,reference_beating_count,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,code_thought_coarse_sr2_t51_control_qd,classic_revolution,global_ppa_hypervolume,0.001778,0.000173,0.001605,9.277457
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,code_thought_coarse_sr2_t51_control_qd,classic_revolution,hv_auc,0.001769,0.000086,0.001683,19.569767
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,code_thought_coarse_sr2_t51_control_qd,classic_revolution,best_score,0.158404,0.108647,0.049757,0.457969
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,code_thought_coarse_sr2_t51_control_qd,classic_revolution,valid_ppa_count,9.000000,13.000000,-4.000000,-0.307692
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,code_thought_coarse_sr2_t51_control_qd,classic_revolution,ppa_front_points,5.000000,4.000000,1.000000,0.250000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,code_thought_coarse_sr2_t51_control_qd,classic_revolution,unique_ppa_points,8.000000,8.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,code_thought_coarse_sr2_t51_control_qd,classic_revolution,reference_beating_count,3.000000,1.000000,2.000000,2.000000
aggregate,1001:RTLLM,code_thought_coarse_sr2_t51_control_qd,classic_revolution,mean_global_ppa_hypervolume,0.095219,0.115168,-0.019949,-0.173217
aggregate,1001:RTLLM,code_thought_coarse_sr2_t51_control_qd,classic_revolution,mean_hv_auc,0.071149,0.095533,-0.024384,-0.255242
aggregate,1001:RTLLM,code_thought_coarse_sr2_t51_control_qd,classic_revolution,mean_best_score,0.296274,0.306821,-0.010547,-0.034375
aggregate,1001:RTLLM,code_thought_coarse_sr2_t51_control_qd,classic_revolution,valid_ppa_count,145.000000,122.000000,23.000000,0.188525
aggregate,1001:RTLLM,code_thought_coarse_sr2_t51_control_qd,classic_revolution,total_ppa_front_points,10.000000,19.000000,-9.000000,-0.473684
aggregate,1001:RTLLM,code_thought_coarse_sr2_t51_control_qd,classic_revolution,total_unique_ppa_points,45.000000,64.000000,-19.000000,-0.296875
aggregate,1001:RTLLM,code_thought_coarse_sr2_t51_control_qd,classic_revolution,total_reference_beating_count,25.000000,37.000000,-12.000000,-0.324324
aggregate,1001:VerilogEval-Spec-to-RTL,code_thought_coarse_sr2_t51_control_qd,classic_revolution,mean_global_ppa_hypervolume,0.066700,0.066272,0.000428,0.006458
aggregate,1001:VerilogEval-Spec-to-RTL,code_thought_coarse_sr2_t51_control_qd,classic_revolution,mean_hv_auc,0.066699,0.066255,0.000444,0.006701
aggregate,1001:VerilogEval-Spec-to-RTL,code_thought_coarse_sr2_t51_control_qd,classic_revolution,mean_best_score,0.229917,0.135885,0.094032,0.691997
aggregate,1001:VerilogEval-Spec-to-RTL,code_thought_coarse_sr2_t51_control_qd,classic_revolution,valid_ppa_count,86.000000,135.000000,-49.000000,-0.362963
aggregate,1001:VerilogEval-Spec-to-RTL,code_thought_coarse_sr2_t51_control_qd,classic_revolution,total_ppa_front_points,12.000000,11.000000,1.000000,0.090909
aggregate,1001:VerilogEval-Spec-to-RTL,code_thought_coarse_sr2_t51_control_qd,classic_revolution,total_unique_ppa_points,21.000000,23.000000,-2.000000,-0.086957
aggregate,1001:VerilogEval-Spec-to-RTL,code_thought_coarse_sr2_t51_control_qd,classic_revolution,total_reference_beating_count,10.000000,9.000000,1.000000,0.111111
aggregate,1001:all,code_thought_coarse_sr2_t51_control_qd,classic_revolution,mean_global_ppa_hypervolume,0.082056,0.092601,-0.010545,-0.113876
aggregate,1001:all,code_thought_coarse_sr2_t51_control_qd,classic_revolution,mean_hv_auc,0.069095,0.082020,-0.012925,-0.157584
aggregate,1001:all,code_thought_coarse_sr2_t51_control_qd,classic_revolution,mean_best_score,0.268625,0.227928,0.040697,0.178552
aggregate,1001:all,code_thought_coarse_sr2_t51_control_qd,classic_revolution,valid_ppa_count,231.000000,257.000000,-26.000000,-0.101167
aggregate,1001:all,code_thought_coarse_sr2_t51_control_qd,classic_revolution,total_ppa_front_points,22.000000,30.000000,-8.000000,-0.266667
aggregate,1001:all,code_thought_coarse_sr2_t51_control_qd,classic_revolution,total_unique_ppa_points,66.000000,87.000000,-21.000000,-0.241379
aggregate,1001:all,code_thought_coarse_sr2_t51_control_qd,classic_revolution,total_reference_beating_count,35.000000,46.000000,-11.000000,-0.239130
aggregate,all:RTLLM,code_thought_coarse_sr2_t51_control_qd,classic_revolution,mean_global_ppa_hypervolume,0.095219,0.115168,-0.019949,-0.173217
aggregate,all:RTLLM,code_thought_coarse_sr2_t51_control_qd,classic_revolution,mean_hv_auc,0.071149,0.095533,-0.024384,-0.255242
aggregate,all:RTLLM,code_thought_coarse_sr2_t51_control_qd,classic_revolution,mean_best_score,0.296274,0.306821,-0.010547,-0.034375
aggregate,all:RTLLM,code_thought_coarse_sr2_t51_control_qd,classic_revolution,valid_ppa_count,145.000000,122.000000,23.000000,0.188525
aggregate,all:RTLLM,code_thought_coarse_sr2_t51_control_qd,classic_revolution,total_ppa_front_points,10.000000,19.000000,-9.000000,-0.473684
aggregate,all:RTLLM,code_thought_coarse_sr2_t51_control_qd,classic_revolution,total_unique_ppa_points,45.000000,64.000000,-19.000000,-0.296875
aggregate,all:RTLLM,code_thought_coarse_sr2_t51_control_qd,classic_revolution,total_reference_beating_count,25.000000,37.000000,-12.000000,-0.324324
aggregate,all:VerilogEval-Spec-to-RTL,code_thought_coarse_sr2_t51_control_qd,classic_revolution,mean_global_ppa_hypervolume,0.066700,0.066272,0.000428,0.006458
aggregate,all:VerilogEval-Spec-to-RTL,code_thought_coarse_sr2_t51_control_qd,classic_revolution,mean_hv_auc,0.066699,0.066255,0.000444,0.006701
aggregate,all:VerilogEval-Spec-to-RTL,code_thought_coarse_sr2_t51_control_qd,classic_revolution,mean_best_score,0.229917,0.135885,0.094032,0.691997
aggregate,all:VerilogEval-Spec-to-RTL,code_thought_coarse_sr2_t51_control_qd,classic_revolution,valid_ppa_count,86.000000,135.000000,-49.000000,-0.362963
aggregate,all:VerilogEval-Spec-to-RTL,code_thought_coarse_sr2_t51_control_qd,classic_revolution,total_ppa_front_points,12.000000,11.000000,1.000000,0.090909
aggregate,all:VerilogEval-Spec-to-RTL,code_thought_coarse_sr2_t51_control_qd,classic_revolution,total_unique_ppa_points,21.000000,23.000000,-2.000000,-0.086957
aggregate,all:VerilogEval-Spec-to-RTL,code_thought_coarse_sr2_t51_control_qd,classic_revolution,total_reference_beating_count,10.000000,9.000000,1.000000,0.111111
aggregate,all:all,code_thought_coarse_sr2_t51_control_qd,classic_revolution,mean_global_ppa_hypervolume,0.082056,0.092601,-0.010545,-0.113876
aggregate,all:all,code_thought_coarse_sr2_t51_control_qd,classic_revolution,mean_hv_auc,0.069095,0.082020,-0.012925,-0.157584
aggregate,all:all,code_thought_coarse_sr2_t51_control_qd,classic_revolution,mean_best_score,0.268625,0.227928,0.040697,0.178552
aggregate,all:all,code_thought_coarse_sr2_t51_control_qd,classic_revolution,valid_ppa_count,231.000000,257.000000,-26.000000,-0.101167
aggregate,all:all,code_thought_coarse_sr2_t51_control_qd,classic_revolution,total_ppa_front_points,22.000000,30.000000,-8.000000,-0.266667
aggregate,all:all,code_thought_coarse_sr2_t51_control_qd,classic_revolution,total_unique_ppa_points,66.000000,87.000000,-21.000000,-0.241379
aggregate,all:all,code_thought_coarse_sr2_t51_control_qd,classic_revolution,total_reference_beating_count,35.000000,46.000000,-11.000000,-0.239130
