scope,name,method,reference,metric,value,reference_value,delta,relative_delta
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,code_thought_sparse_front_trigger_qd,classic_revolution,best_score,0.263617,0.263617,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,code_thought_sparse_front_trigger_qd,classic_revolution,valid_ppa_count,25.000000,37.000000,-12.000000,-0.324324
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,code_thought_sparse_front_trigger_qd,classic_revolution,ppa_front_points,1.000000,1.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,code_thought_sparse_front_trigger_qd,classic_revolution,unique_ppa_points,2.000000,3.000000,-1.000000,-0.333333
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,code_thought_sparse_front_trigger_qd,classic_revolution,reference_beating_count,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,code_thought_sparse_front_trigger_qd,classic_revolution,global_ppa_hypervolume,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,code_thought_sparse_front_trigger_qd,classic_revolution,hv_auc,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,code_thought_sparse_front_trigger_qd,classic_revolution,best_score,0.329686,0.329686,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,code_thought_sparse_front_trigger_qd,classic_revolution,valid_ppa_count,13.000000,21.000000,-8.000000,-0.380952
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,code_thought_sparse_front_trigger_qd,classic_revolution,ppa_front_points,1.000000,1.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,code_thought_sparse_front_trigger_qd,classic_revolution,unique_ppa_points,2.000000,3.000000,-1.000000,-0.333333
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,code_thought_sparse_front_trigger_qd,classic_revolution,reference_beating_count,2.000000,2.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,code_thought_sparse_front_trigger_qd,classic_revolution,global_ppa_hypervolume,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,code_thought_sparse_front_trigger_qd,classic_revolution,hv_auc,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,code_thought_sparse_front_trigger_qd,classic_revolution,best_score,,-0.363048,,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,code_thought_sparse_front_trigger_qd,classic_revolution,valid_ppa_count,1.000000,2.000000,-1.000000,-0.500000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,code_thought_sparse_front_trigger_qd,classic_revolution,ppa_front_points,1.000000,2.000000,-1.000000,-0.500000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,code_thought_sparse_front_trigger_qd,classic_revolution,unique_ppa_points,1.000000,2.000000,-1.000000,-0.500000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,code_thought_sparse_front_trigger_qd,classic_revolution,reference_beating_count,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,code_thought_sparse_front_trigger_qd,classic_revolution,global_ppa_hypervolume,0.002948,0.000173,0.002775,16.040462
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,code_thought_sparse_front_trigger_qd,classic_revolution,hv_auc,0.000709,0.000086,0.000623,7.244186
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,code_thought_sparse_front_trigger_qd,classic_revolution,best_score,0.173449,0.108647,0.064802,0.596445
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,code_thought_sparse_front_trigger_qd,classic_revolution,valid_ppa_count,13.000000,13.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,code_thought_sparse_front_trigger_qd,classic_revolution,ppa_front_points,3.000000,4.000000,-1.000000,-0.250000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,code_thought_sparse_front_trigger_qd,classic_revolution,unique_ppa_points,12.000000,8.000000,4.000000,0.500000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,code_thought_sparse_front_trigger_qd,classic_revolution,reference_beating_count,3.000000,1.000000,2.000000,2.000000
aggregate,1001:RTLLM,code_thought_sparse_front_trigger_qd,classic_revolution,mean_global_ppa_hypervolume,0.101992,0.115168,-0.013176,-0.114407
aggregate,1001:RTLLM,code_thought_sparse_front_trigger_qd,classic_revolution,mean_hv_auc,0.074901,0.095533,-0.020632,-0.215967
aggregate,1001:RTLLM,code_thought_sparse_front_trigger_qd,classic_revolution,mean_best_score,0.320159,0.306821,0.013338,0.043472
aggregate,1001:RTLLM,code_thought_sparse_front_trigger_qd,classic_revolution,valid_ppa_count,153.000000,122.000000,31.000000,0.254098
aggregate,1001:RTLLM,code_thought_sparse_front_trigger_qd,classic_revolution,total_ppa_front_points,14.000000,19.000000,-5.000000,-0.263158
aggregate,1001:RTLLM,code_thought_sparse_front_trigger_qd,classic_revolution,total_unique_ppa_points,48.000000,64.000000,-16.000000,-0.250000
aggregate,1001:RTLLM,code_thought_sparse_front_trigger_qd,classic_revolution,total_reference_beating_count,28.000000,37.000000,-9.000000,-0.243243
aggregate,1001:VerilogEval-Spec-to-RTL,code_thought_sparse_front_trigger_qd,classic_revolution,mean_global_ppa_hypervolume,0.066895,0.066272,0.000623,0.009401
aggregate,1001:VerilogEval-Spec-to-RTL,code_thought_sparse_front_trigger_qd,classic_revolution,mean_hv_auc,0.066473,0.066255,0.000218,0.003290
aggregate,1001:VerilogEval-Spec-to-RTL,code_thought_sparse_front_trigger_qd,classic_revolution,mean_best_score,0.248822,0.135885,0.112937,0.831122
aggregate,1001:VerilogEval-Spec-to-RTL,code_thought_sparse_front_trigger_qd,classic_revolution,valid_ppa_count,86.000000,135.000000,-49.000000,-0.362963
aggregate,1001:VerilogEval-Spec-to-RTL,code_thought_sparse_front_trigger_qd,classic_revolution,total_ppa_front_points,8.000000,11.000000,-3.000000,-0.272727
aggregate,1001:VerilogEval-Spec-to-RTL,code_thought_sparse_front_trigger_qd,classic_revolution,total_unique_ppa_points,23.000000,23.000000,0.000000,0.000000
aggregate,1001:VerilogEval-Spec-to-RTL,code_thought_sparse_front_trigger_qd,classic_revolution,total_reference_beating_count,10.000000,9.000000,1.000000,0.111111
aggregate,1001:all,code_thought_sparse_front_trigger_qd,classic_revolution,mean_global_ppa_hypervolume,0.085793,0.092601,-0.006808,-0.073520
aggregate,1001:all,code_thought_sparse_front_trigger_qd,classic_revolution,mean_hv_auc,0.071011,0.082020,-0.011009,-0.134223
aggregate,1001:all,code_thought_sparse_front_trigger_qd,classic_revolution,mean_best_score,0.290435,0.227928,0.062507,0.274240
aggregate,1001:all,code_thought_sparse_front_trigger_qd,classic_revolution,valid_ppa_count,239.000000,257.000000,-18.000000,-0.070039
aggregate,1001:all,code_thought_sparse_front_trigger_qd,classic_revolution,total_ppa_front_points,22.000000,30.000000,-8.000000,-0.266667
aggregate,1001:all,code_thought_sparse_front_trigger_qd,classic_revolution,total_unique_ppa_points,71.000000,87.000000,-16.000000,-0.183908
aggregate,1001:all,code_thought_sparse_front_trigger_qd,classic_revolution,total_reference_beating_count,38.000000,46.000000,-8.000000,-0.173913
aggregate,all:RTLLM,code_thought_sparse_front_trigger_qd,classic_revolution,mean_global_ppa_hypervolume,0.101992,0.115168,-0.013176,-0.114407
aggregate,all:RTLLM,code_thought_sparse_front_trigger_qd,classic_revolution,mean_hv_auc,0.074901,0.095533,-0.020632,-0.215967
aggregate,all:RTLLM,code_thought_sparse_front_trigger_qd,classic_revolution,mean_best_score,0.320159,0.306821,0.013338,0.043472
aggregate,all:RTLLM,code_thought_sparse_front_trigger_qd,classic_revolution,valid_ppa_count,153.000000,122.000000,31.000000,0.254098
aggregate,all:RTLLM,code_thought_sparse_front_trigger_qd,classic_revolution,total_ppa_front_points,14.000000,19.000000,-5.000000,-0.263158
aggregate,all:RTLLM,code_thought_sparse_front_trigger_qd,classic_revolution,total_unique_ppa_points,48.000000,64.000000,-16.000000,-0.250000
aggregate,all:RTLLM,code_thought_sparse_front_trigger_qd,classic_revolution,total_reference_beating_count,28.000000,37.000000,-9.000000,-0.243243
aggregate,all:VerilogEval-Spec-to-RTL,code_thought_sparse_front_trigger_qd,classic_revolution,mean_global_ppa_hypervolume,0.066895,0.066272,0.000623,0.009401
aggregate,all:VerilogEval-Spec-to-RTL,code_thought_sparse_front_trigger_qd,classic_revolution,mean_hv_auc,0.066473,0.066255,0.000218,0.003290
aggregate,all:VerilogEval-Spec-to-RTL,code_thought_sparse_front_trigger_qd,classic_revolution,mean_best_score,0.248822,0.135885,0.112937,0.831122
aggregate,all:VerilogEval-Spec-to-RTL,code_thought_sparse_front_trigger_qd,classic_revolution,valid_ppa_count,86.000000,135.000000,-49.000000,-0.362963
aggregate,all:VerilogEval-Spec-to-RTL,code_thought_sparse_front_trigger_qd,classic_revolution,total_ppa_front_points,8.000000,11.000000,-3.000000,-0.272727
aggregate,all:VerilogEval-Spec-to-RTL,code_thought_sparse_front_trigger_qd,classic_revolution,total_unique_ppa_points,23.000000,23.000000,0.000000,0.000000
aggregate,all:VerilogEval-Spec-to-RTL,code_thought_sparse_front_trigger_qd,classic_revolution,total_reference_beating_count,10.000000,9.000000,1.000000,0.111111
aggregate,all:all,code_thought_sparse_front_trigger_qd,classic_revolution,mean_global_ppa_hypervolume,0.085793,0.092601,-0.006808,-0.073520
aggregate,all:all,code_thought_sparse_front_trigger_qd,classic_revolution,mean_hv_auc,0.071011,0.082020,-0.011009,-0.134223
aggregate,all:all,code_thought_sparse_front_trigger_qd,classic_revolution,mean_best_score,0.290435,0.227928,0.062507,0.274240
aggregate,all:all,code_thought_sparse_front_trigger_qd,classic_revolution,valid_ppa_count,239.000000,257.000000,-18.000000,-0.070039
aggregate,all:all,code_thought_sparse_front_trigger_qd,classic_revolution,total_ppa_front_points,22.000000,30.000000,-8.000000,-0.266667
aggregate,all:all,code_thought_sparse_front_trigger_qd,classic_revolution,total_unique_ppa_points,71.000000,87.000000,-16.000000,-0.183908
aggregate,all:all,code_thought_sparse_front_trigger_qd,classic_revolution,total_reference_beating_count,38.000000,46.000000,-8.000000,-0.173913
