scope,name,method,reference,metric,value,reference_value,delta,relative_delta
problem_seed,1001:RTLLM:Prob024_fsm,code_thought_front_slot_lane_qd,classic_revolution,valid_ppa_count,17.000000,16.000000,1.000000,0.062500
problem_seed,1001:RTLLM:Prob024_fsm,code_thought_front_slot_lane_qd,classic_revolution,ppa_front_points,2.000000,2.000000,0.000000,0.000000
problem_seed,1001:RTLLM:Prob024_fsm,code_thought_front_slot_lane_qd,classic_revolution,unique_ppa_points,9.000000,11.000000,-2.000000,-0.181818
problem_seed,1001:RTLLM:Prob024_fsm,code_thought_front_slot_lane_qd,classic_revolution,reference_beating_count,7.000000,8.000000,-1.000000,-0.125000
problem_seed,1001:RTLLM:Prob037_parallel2serial,code_thought_front_slot_lane_qd,classic_revolution,global_ppa_hypervolume,0.000000,0.000348,-0.000348,-1.000000
problem_seed,1001:RTLLM:Prob037_parallel2serial,code_thought_front_slot_lane_qd,classic_revolution,hv_auc,0.000000,0.000058,-0.000058,-1.000000
problem_seed,1001:RTLLM:Prob037_parallel2serial,code_thought_front_slot_lane_qd,classic_revolution,best_score,-0.000000,0.084590,-0.084590,-1.000000
problem_seed,1001:RTLLM:Prob037_parallel2serial,code_thought_front_slot_lane_qd,classic_revolution,valid_ppa_count,20.000000,18.000000,2.000000,0.111111
problem_seed,1001:RTLLM:Prob037_parallel2serial,code_thought_front_slot_lane_qd,classic_revolution,ppa_front_points,2.000000,1.000000,1.000000,1.000000
problem_seed,1001:RTLLM:Prob037_parallel2serial,code_thought_front_slot_lane_qd,classic_revolution,unique_ppa_points,3.000000,6.000000,-3.000000,-0.500000
problem_seed,1001:RTLLM:Prob037_parallel2serial,code_thought_front_slot_lane_qd,classic_revolution,reference_beating_count,0.000000,1.000000,-1.000000,-1.000000
problem_seed,1001:RTLLM:Prob041_traffic_light,code_thought_front_slot_lane_qd,classic_revolution,global_ppa_hypervolume,0.099686,0.306692,-0.207006,-0.674964
problem_seed,1001:RTLLM:Prob041_traffic_light,code_thought_front_slot_lane_qd,classic_revolution,hv_auc,0.016614,0.250632,-0.234018,-0.933712
problem_seed,1001:RTLLM:Prob041_traffic_light,code_thought_front_slot_lane_qd,classic_revolution,best_score,0.362716,0.416779,-0.054063,-0.129716
problem_seed,1001:RTLLM:Prob041_traffic_light,code_thought_front_slot_lane_qd,classic_revolution,valid_ppa_count,15.000000,20.000000,-5.000000,-0.250000
problem_seed,1001:RTLLM:Prob041_traffic_light,code_thought_front_slot_lane_qd,classic_revolution,ppa_front_points,3.000000,2.000000,1.000000,0.500000
problem_seed,1001:RTLLM:Prob041_traffic_light,code_thought_front_slot_lane_qd,classic_revolution,unique_ppa_points,13.000000,15.000000,-2.000000,-0.133333
problem_seed,1001:RTLLM:Prob041_traffic_light,code_thought_front_slot_lane_qd,classic_revolution,reference_beating_count,3.000000,14.000000,-11.000000,-0.785714
problem_seed,1001:RTLLM:Prob045_alu,code_thought_front_slot_lane_qd,classic_revolution,global_ppa_hypervolume,0.181713,0.190351,-0.008638,-0.045379
problem_seed,1001:RTLLM:Prob045_alu,code_thought_front_slot_lane_qd,classic_revolution,hv_auc,0.181705,0.156081,0.025624,0.164171
problem_seed,1001:RTLLM:Prob045_alu,code_thought_front_slot_lane_qd,classic_revolution,best_score,0.391416,0.394596,-0.003180,-0.008059
problem_seed,1001:RTLLM:Prob045_alu,code_thought_front_slot_lane_qd,classic_revolution,valid_ppa_count,11.000000,10.000000,1.000000,0.100000
problem_seed,1001:RTLLM:Prob045_alu,code_thought_front_slot_lane_qd,classic_revolution,ppa_front_points,2.000000,1.000000,1.000000,1.000000
problem_seed,1001:RTLLM:Prob045_alu,code_thought_front_slot_lane_qd,classic_revolution,unique_ppa_points,10.000000,9.000000,1.000000,0.111111
problem_seed,1001:RTLLM:Prob045_alu,code_thought_front_slot_lane_qd,classic_revolution,reference_beating_count,10.000000,9.000000,1.000000,0.111111
problem_seed,1001:RTLLM:Prob049_signal_generator,code_thought_front_slot_lane_qd,classic_revolution,global_ppa_hypervolume,0.009971,0.012810,-0.002839,-0.221624
problem_seed,1001:RTLLM:Prob049_signal_generator,code_thought_front_slot_lane_qd,classic_revolution,hv_auc,0.007618,0.009922,-0.002304,-0.232211
problem_seed,1001:RTLLM:Prob049_signal_generator,code_thought_front_slot_lane_qd,classic_revolution,best_score,0.234775,0.234775,0.000000,0.000000
problem_seed,1001:RTLLM:Prob049_signal_generator,code_thought_front_slot_lane_qd,classic_revolution,valid_ppa_count,41.000000,17.000000,24.000000,1.411765
problem_seed,1001:RTLLM:Prob049_signal_generator,code_thought_front_slot_lane_qd,classic_revolution,ppa_front_points,2.000000,3.000000,-1.000000,-0.333333
problem_seed,1001:RTLLM:Prob049_signal_generator,code_thought_front_slot_lane_qd,classic_revolution,unique_ppa_points,2.000000,5.000000,-3.000000,-0.600000
problem_seed,1001:RTLLM:Prob049_signal_generator,code_thought_front_slot_lane_qd,classic_revolution,reference_beating_count,2.000000,3.000000,-1.000000,-0.333333
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob098_circuit7,code_thought_front_slot_lane_qd,classic_revolution,global_ppa_hypervolume,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob098_circuit7,code_thought_front_slot_lane_qd,classic_revolution,hv_auc,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob098_circuit7,code_thought_front_slot_lane_qd,classic_revolution,best_score,0.012006,0.012006,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob098_circuit7,code_thought_front_slot_lane_qd,classic_revolution,valid_ppa_count,22.000000,34.000000,-12.000000,-0.352941
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob098_circuit7,code_thought_front_slot_lane_qd,classic_revolution,ppa_front_points,1.000000,1.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob098_circuit7,code_thought_front_slot_lane_qd,classic_revolution,unique_ppa_points,2.000000,2.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob098_circuit7,code_thought_front_slot_lane_qd,classic_revolution,reference_beating_count,1.000000,1.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,code_thought_front_slot_lane_qd,classic_revolution,global_ppa_hypervolume,0.397244,0.397461,-0.000217,-0.000546
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,code_thought_front_slot_lane_qd,classic_revolution,hv_auc,0.397244,0.397444,-0.000200,-0.000503
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,code_thought_front_slot_lane_qd,classic_revolution,best_score,0.464370,0.464404,-0.000034,-0.000073
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,code_thought_front_slot_lane_qd,classic_revolution,valid_ppa_count,32.000000,28.000000,4.000000,0.142857
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,code_thought_front_slot_lane_qd,classic_revolution,ppa_front_points,1.000000,2.000000,-1.000000,-0.500000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,code_thought_front_slot_lane_qd,classic_revolution,unique_ppa_points,3.000000,5.000000,-2.000000,-0.400000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob116_m2014_q3,code_thought_front_slot_lane_qd,classic_revolution,reference_beating_count,3.000000,5.000000,-2.000000,-0.400000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,code_thought_front_slot_lane_qd,classic_revolution,global_ppa_hypervolume,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,code_thought_front_slot_lane_qd,classic_revolution,hv_auc,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,code_thought_front_slot_lane_qd,classic_revolution,best_score,0.263617,0.263617,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,code_thought_front_slot_lane_qd,classic_revolution,valid_ppa_count,27.000000,37.000000,-10.000000,-0.270270
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,code_thought_front_slot_lane_qd,classic_revolution,ppa_front_points,1.000000,1.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,code_thought_front_slot_lane_qd,classic_revolution,unique_ppa_points,4.000000,3.000000,1.000000,0.333333
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob135_m2014_q6b,code_thought_front_slot_lane_qd,classic_revolution,reference_beating_count,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,code_thought_front_slot_lane_qd,classic_revolution,global_ppa_hypervolume,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,code_thought_front_slot_lane_qd,classic_revolution,hv_auc,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,code_thought_front_slot_lane_qd,classic_revolution,best_score,0.329686,0.329686,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,code_thought_front_slot_lane_qd,classic_revolution,valid_ppa_count,14.000000,21.000000,-7.000000,-0.333333
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,code_thought_front_slot_lane_qd,classic_revolution,ppa_front_points,1.000000,1.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,code_thought_front_slot_lane_qd,classic_revolution,unique_ppa_points,2.000000,3.000000,-1.000000,-0.333333
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob150_review2015_fsmonehot,code_thought_front_slot_lane_qd,classic_revolution,reference_beating_count,1.000000,2.000000,-1.000000,-0.500000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,code_thought_front_slot_lane_qd,classic_revolution,global_ppa_hypervolume,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,code_thought_front_slot_lane_qd,classic_revolution,hv_auc,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,code_thought_front_slot_lane_qd,classic_revolution,best_score,,-0.363048,,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,code_thought_front_slot_lane_qd,classic_revolution,valid_ppa_count,3.000000,2.000000,1.000000,0.500000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,code_thought_front_slot_lane_qd,classic_revolution,ppa_front_points,1.000000,2.000000,-1.000000,-0.500000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,code_thought_front_slot_lane_qd,classic_revolution,unique_ppa_points,2.000000,2.000000,0.000000,0.000000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob151_review2015_fsm,code_thought_front_slot_lane_qd,classic_revolution,reference_beating_count,0.000000,0.000000,0.000000,
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,code_thought_front_slot_lane_qd,classic_revolution,global_ppa_hypervolume,0.001068,0.000173,0.000895,5.173410
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,code_thought_front_slot_lane_qd,classic_revolution,hv_auc,0.000895,0.000086,0.000809,9.406977
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,code_thought_front_slot_lane_qd,classic_revolution,best_score,0.144273,0.108647,0.035626,0.327906
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,code_thought_front_slot_lane_qd,classic_revolution,valid_ppa_count,11.000000,13.000000,-2.000000,-0.153846
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,code_thought_front_slot_lane_qd,classic_revolution,ppa_front_points,3.000000,4.000000,-1.000000,-0.250000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,code_thought_front_slot_lane_qd,classic_revolution,unique_ppa_points,11.000000,8.000000,3.000000,0.375000
problem_seed,1001:VerilogEval-Spec-to-RTL:Prob153_gshare,code_thought_front_slot_lane_qd,classic_revolution,reference_beating_count,3.000000,1.000000,2.000000,2.000000
aggregate,1001:RTLLM,code_thought_front_slot_lane_qd,classic_revolution,mean_global_ppa_hypervolume,0.084040,0.115168,-0.031128,-0.270283
aggregate,1001:RTLLM,code_thought_front_slot_lane_qd,classic_revolution,mean_hv_auc,0.059665,0.095533,-0.035868,-0.375451
aggregate,1001:RTLLM,code_thought_front_slot_lane_qd,classic_revolution,mean_best_score,0.277482,0.306821,-0.029339,-0.095623
aggregate,1001:RTLLM,code_thought_front_slot_lane_qd,classic_revolution,valid_ppa_count,144.000000,122.000000,22.000000,0.180328
aggregate,1001:RTLLM,code_thought_front_slot_lane_qd,classic_revolution,total_ppa_front_points,13.000000,19.000000,-6.000000,-0.315789
aggregate,1001:RTLLM,code_thought_front_slot_lane_qd,classic_revolution,total_unique_ppa_points,43.000000,64.000000,-21.000000,-0.328125
aggregate,1001:RTLLM,code_thought_front_slot_lane_qd,classic_revolution,total_reference_beating_count,23.000000,37.000000,-14.000000,-0.378378
aggregate,1001:VerilogEval-Spec-to-RTL,code_thought_front_slot_lane_qd,classic_revolution,mean_global_ppa_hypervolume,0.066385,0.066272,0.000113,0.001705
aggregate,1001:VerilogEval-Spec-to-RTL,code_thought_front_slot_lane_qd,classic_revolution,mean_hv_auc,0.066356,0.066255,0.000101,0.001524
aggregate,1001:VerilogEval-Spec-to-RTL,code_thought_front_slot_lane_qd,classic_revolution,mean_best_score,0.242790,0.135885,0.106905,0.786731
aggregate,1001:VerilogEval-Spec-to-RTL,code_thought_front_slot_lane_qd,classic_revolution,valid_ppa_count,109.000000,135.000000,-26.000000,-0.192593
aggregate,1001:VerilogEval-Spec-to-RTL,code_thought_front_slot_lane_qd,classic_revolution,total_ppa_front_points,8.000000,11.000000,-3.000000,-0.272727
aggregate,1001:VerilogEval-Spec-to-RTL,code_thought_front_slot_lane_qd,classic_revolution,total_unique_ppa_points,24.000000,23.000000,1.000000,0.043478
aggregate,1001:VerilogEval-Spec-to-RTL,code_thought_front_slot_lane_qd,classic_revolution,total_reference_beating_count,8.000000,9.000000,-1.000000,-0.111111
aggregate,1001:all,code_thought_front_slot_lane_qd,classic_revolution,mean_global_ppa_hypervolume,0.075892,0.092601,-0.016709,-0.180441
aggregate,1001:all,code_thought_front_slot_lane_qd,classic_revolution,mean_hv_auc,0.062753,0.082020,-0.019267,-0.234906
aggregate,1001:all,code_thought_front_slot_lane_qd,classic_revolution,mean_best_score,0.263027,0.227928,0.035099,0.153992
aggregate,1001:all,code_thought_front_slot_lane_qd,classic_revolution,valid_ppa_count,253.000000,257.000000,-4.000000,-0.015564
aggregate,1001:all,code_thought_front_slot_lane_qd,classic_revolution,total_ppa_front_points,21.000000,30.000000,-9.000000,-0.300000
aggregate,1001:all,code_thought_front_slot_lane_qd,classic_revolution,total_unique_ppa_points,67.000000,87.000000,-20.000000,-0.229885
aggregate,1001:all,code_thought_front_slot_lane_qd,classic_revolution,total_reference_beating_count,31.000000,46.000000,-15.000000,-0.326087
aggregate,all:RTLLM,code_thought_front_slot_lane_qd,classic_revolution,mean_global_ppa_hypervolume,0.084040,0.115168,-0.031128,-0.270283
aggregate,all:RTLLM,code_thought_front_slot_lane_qd,classic_revolution,mean_hv_auc,0.059665,0.095533,-0.035868,-0.375451
aggregate,all:RTLLM,code_thought_front_slot_lane_qd,classic_revolution,mean_best_score,0.277482,0.306821,-0.029339,-0.095623
aggregate,all:RTLLM,code_thought_front_slot_lane_qd,classic_revolution,valid_ppa_count,144.000000,122.000000,22.000000,0.180328
aggregate,all:RTLLM,code_thought_front_slot_lane_qd,classic_revolution,total_ppa_front_points,13.000000,19.000000,-6.000000,-0.315789
aggregate,all:RTLLM,code_thought_front_slot_lane_qd,classic_revolution,total_unique_ppa_points,43.000000,64.000000,-21.000000,-0.328125
aggregate,all:RTLLM,code_thought_front_slot_lane_qd,classic_revolution,total_reference_beating_count,23.000000,37.000000,-14.000000,-0.378378
aggregate,all:VerilogEval-Spec-to-RTL,code_thought_front_slot_lane_qd,classic_revolution,mean_global_ppa_hypervolume,0.066385,0.066272,0.000113,0.001705
aggregate,all:VerilogEval-Spec-to-RTL,code_thought_front_slot_lane_qd,classic_revolution,mean_hv_auc,0.066356,0.066255,0.000101,0.001524
aggregate,all:VerilogEval-Spec-to-RTL,code_thought_front_slot_lane_qd,classic_revolution,mean_best_score,0.242790,0.135885,0.106905,0.786731
aggregate,all:VerilogEval-Spec-to-RTL,code_thought_front_slot_lane_qd,classic_revolution,valid_ppa_count,109.000000,135.000000,-26.000000,-0.192593
aggregate,all:VerilogEval-Spec-to-RTL,code_thought_front_slot_lane_qd,classic_revolution,total_ppa_front_points,8.000000,11.000000,-3.000000,-0.272727
aggregate,all:VerilogEval-Spec-to-RTL,code_thought_front_slot_lane_qd,classic_revolution,total_unique_ppa_points,24.000000,23.000000,1.000000,0.043478
aggregate,all:VerilogEval-Spec-to-RTL,code_thought_front_slot_lane_qd,classic_revolution,total_reference_beating_count,8.000000,9.000000,-1.000000,-0.111111
aggregate,all:all,code_thought_front_slot_lane_qd,classic_revolution,mean_global_ppa_hypervolume,0.075892,0.092601,-0.016709,-0.180441
aggregate,all:all,code_thought_front_slot_lane_qd,classic_revolution,mean_hv_auc,0.062753,0.082020,-0.019267,-0.234906
aggregate,all:all,code_thought_front_slot_lane_qd,classic_revolution,mean_best_score,0.263027,0.227928,0.035099,0.153992
aggregate,all:all,code_thought_front_slot_lane_qd,classic_revolution,valid_ppa_count,253.000000,257.000000,-4.000000,-0.015564
aggregate,all:all,code_thought_front_slot_lane_qd,classic_revolution,total_ppa_front_points,21.000000,30.000000,-9.000000,-0.300000
aggregate,all:all,code_thought_front_slot_lane_qd,classic_revolution,total_unique_ppa_points,67.000000,87.000000,-20.000000,-0.229885
aggregate,all:all,code_thought_front_slot_lane_qd,classic_revolution,total_reference_beating_count,31.000000,46.000000,-15.000000,-0.326087
