method,method_label,problem,candidate_id,generation,strategy,score,area,power,eff_clk_period,g_A,g_P,g_T,active_objectives,is_area_power_front,is_active_objective_front,is_pooled_area_power_front,code_file_path
classic_revolution,T46 Classic,Prob045_alu,c298bdc9-affa-49b7-a0b8-401a98c58940,3,M-I,0.393735593666,1803,0.000964,0,0.189662921348,0.991543859649,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample7_M-I/code.sv
classic_revolution,T46 Classic,Prob045_alu,8c5e2526-b30f-448c-8887-70b0b6945155,3,M-I,0.381857217951,1881,0.00103,0,0.154606741573,0.990964912281,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample8_M-I/code.sv
classic_revolution,T46 Classic,Prob045_alu,cb7aea8e-a876-4d2a-bfb9-747e656ef586,3,C-F,0.392358039293,1812,0.000974,0,0.185617977528,0.991456140351,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample9_C-F/code.sv
classic_revolution,T46 Classic,Prob045_alu,80c0bdac-201e-411b-bfa0-1568badd9597,3,M-I,0.390977560944,1821,0.000985,0,0.181573033708,0.991359649123,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample10_M-I/code.sv
classic_revolution,T46 Classic,Prob045_alu,5f6bb949-6794-4345-befc-1cf0c3c78c32,3,C-F,0.396563801827,1785,0.000919,0,0.197752808989,0.991938596491,0,area;power,true,true,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample11_C-F/code.sv
classic_revolution,T46 Classic,Prob041_traffic_light,69349ef2-bcc7-4f0d-9af7-44374ccacfbe,0,initial,0.0176833696442,172,0.0303,0,-0.0117647058824,0.0648148148148,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen0/Prob041_traffic_light_sample9_initial/code.sv
classic_revolution,T46 Classic,Prob041_traffic_light,633e8df8-8892-4811-a774-5d4d1483f060,1,M-R,0.40382050351,132,0.000391,0,0.223529411765,0.987932098765,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen1/Prob041_traffic_light_sample3_M-R/code.sv
classic_revolution,T46 Classic,Prob041_traffic_light,e827fff9-394d-49a6-8003-39705d873047,1,M-R,0.352706366497,158,0.000404,0,0.0705882352941,0.987530864198,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen1/Prob041_traffic_light_sample11_M-R/code.sv
classic_revolution,T46 Classic,Prob041_traffic_light,d2c0922e-0b44-4ca2-9c13-2c60e4e6988c,2,M-F,0.152166545631,169,0.0178,0,0.00588235294118,0.450617283951,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen2/Prob041_traffic_light_sample2_M-F/code.sv
classic_revolution,T46 Classic,Prob041_traffic_light,34b99914-a196-4849-96d0-21e1cda745bd,2,M-E,0.40382050351,132,0.000391,0,0.223529411765,0.987932098765,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen2/Prob041_traffic_light_sample10_M-E/code.sv
classic_revolution,T46 Classic,Prob041_traffic_light,c94e0847-84cc-477a-b869-00a6198dc115,2,C-F,0.420875090777,124,0.000258,0,0.270588235294,0.992037037037,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen2/Prob041_traffic_light_sample11_C-F/code.sv
classic_revolution,T46 Classic,Prob041_traffic_light,9ff8c791-c31c-4eb8-bb38-d86e874d938d,2,M-I,0.150895666909,124,0.0265,0,0.270588235294,0.182098765432,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen2/Prob041_traffic_light_sample12_M-I/code.sv
classic_revolution,T46 Classic,Prob041_traffic_light,b724bb7e-d534-4289-af59-78fa419d730d,3,M-S,0.352644638102,158,0.00041,0,0.0705882352941,0.987345679012,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen3/Prob041_traffic_light_sample2_M-S/code.sv
classic_revolution,T46 Classic,Prob041_traffic_light,bb1cafe9-7ef4-4a21-bbf8-23b8037c17fc,3,M-E,0.0349794238683,170,0.029,0,0,0.104938271605,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen3/Prob041_traffic_light_sample3_M-E/code.sv
classic_revolution,T46 Classic,Prob041_traffic_light,a1f089c8-b947-41df-b54f-d2fcad662ea6,3,M-S,0.420875090777,124,0.000258,0,0.270588235294,0.992037037037,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen3/Prob041_traffic_light_sample6_M-S/code.sv
classic_revolution,T46 Classic,Prob041_traffic_light,816ffd81-facc-4cf1-a097-e3829a7f6a1e,3,M-S,0.16456063907,127,0.0246,0,0.252941176471,0.240740740741,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen3/Prob041_traffic_light_sample7_M-S/code.sv
classic_revolution,T46 Classic,Prob041_traffic_light,c27c33b9-17e4-47cc-a672-5569e34d28a3,3,M-S,0.364970951344,151,0.000546,0,0.111764705882,0.983148148148,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen3/Prob041_traffic_light_sample8_M-S/code.sv
classic_revolution,T46 Classic,Prob041_traffic_light,31c704e2-6e31-4014-ba7e-c45ea1ba78ab,3,M-S,0.16456063907,127,0.0246,0,0.252941176471,0.240740740741,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen3/Prob041_traffic_light_sample9_M-S/code.sv
classic_revolution,T46 Classic,Prob041_traffic_light,9d713b25-3cda-43cc-b3c9-fe28fc9b2a6d,3,M-S,0.407742072137,130,0.000391,0,0.235294117647,0.987932098765,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen3/Prob041_traffic_light_sample10_M-S/code.sv
classic_revolution,T46 Classic,Prob041_traffic_light,12fe1050-b20a-4d2a-92bf-1cb7a8436ac0,3,M-S,0.424796659405,122,0.000258,0,0.282352941176,0.992037037037,0,area;power,true,true,true,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen3/Prob041_traffic_light_sample11_M-S/code.sv
classic_revolution,T46 Classic,Prob041_traffic_light,2fc55b55-7796-4f8b-b1a8-eb9666da21fe,3,M-S,0.0880174291939,144,0.0288,0,0.152941176471,0.111111111111,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen3/Prob041_traffic_light_sample12_M-S/code.sv
classic_revolution,T46 Classic,Prob015_multi_pipe_8bit,6c5afb32-6c1f-47ed-80de-d42eb23f8331,0,initial,0.0231070982361,623,0.0911,1.05,0.364285714286,-0.0144766146993,-0.280487804878,area;power;eff_clk_period,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen0/Prob015_multi_pipe_8bit_sample2_initial/code.sv
classic_revolution,T46 Classic,Prob015_multi_pipe_8bit,6cbb59cb-9e02-4244-8c29-ce4e715e53f1,0,initial,-0.159733722377,868,0.142,0.83,0.114285714286,-0.581291759465,-0.0121951219512,area;power;eff_clk_period,false,true,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen0/Prob015_multi_pipe_8bit_sample7_initial/code.sv
classic_revolution,T46 Classic,Prob015_multi_pipe_8bit,fb16273a-121e-4c9b-977a-12567ed8f633,0,initial,0.0231070982361,623,0.0911,1.05,0.364285714286,-0.0144766146993,-0.280487804878,area;power;eff_clk_period,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen0/Prob015_multi_pipe_8bit_sample9_initial/code.sv
classic_revolution,T46 Classic,Prob015_multi_pipe_8bit,a229c029-1845-4746-af8b-5f1617ccc406,0,initial,-0.0759603683942,708,0.11,1.05,0.277551020408,-0.224944320713,-0.280487804878,area;power;eff_clk_period,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen0/Prob015_multi_pipe_8bit_sample12_initial/code.sv
classic_revolution,T46 Classic,Prob015_multi_pipe_8bit,744f4ec0-d6a0-4db2-90e1-9bf86b7847f8,1,M-E,-0.312836168201,1117,0.167,0.77,-0.139795918367,-0.859688195991,0.0609756097561,area;power;eff_clk_period,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen1/Prob015_multi_pipe_8bit_sample2_M-E/code.sv
classic_revolution,T46 Classic,Prob015_multi_pipe_8bit,c40f8336-ed49-434b-ab5c-c9356f0d6b60,1,M-I,-0.0171094772854,653,0.0959,1.08,0.333673469388,-0.0679287305122,-0.317073170732,area;power;eff_clk_period,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen1/Prob015_multi_pipe_8bit_sample8_M-I/code.sv
classic_revolution,T46 Classic,Prob015_multi_pipe_8bit,2311efeb-57f2-4961-a4f3-9fcbd9577fc1,1,C-F,-0.37620948863,1057,0.183,0.83,-0.0785714285714,-1.03786191537,-0.0121951219512,area;power;eff_clk_period,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen1/Prob015_multi_pipe_8bit_sample12_C-F/code.sv
classic_revolution,T46 Classic,Prob015_multi_pipe_8bit,c947885c-3626-4507-801a-f6525d8b7b50,2,M-F,-0.0759603683942,708,0.11,1.05,0.277551020408,-0.224944320713,-0.280487804878,area;power;eff_clk_period,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen2/Prob015_multi_pipe_8bit_sample2_M-F/code.sv
classic_revolution,T46 Classic,Prob015_multi_pipe_8bit,b2c9db15-c778-49ff-ac6e-886346e620f5,2,M-S,-0.00037766206488,630,0.0935,1.08,0.357142857143,-0.0412026726058,-0.317073170732,area;power;eff_clk_period,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen2/Prob015_multi_pipe_8bit_sample6_M-S/code.sv
classic_revolution,T46 Classic,Prob015_multi_pipe_8bit,95aad1e1-69f1-484e-baf2-ee55b1d39ca2,2,M-S,-0.00037766206488,630,0.0935,1.08,0.357142857143,-0.0412026726058,-0.317073170732,area;power;eff_clk_period,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen2/Prob015_multi_pipe_8bit_sample7_M-S/code.sv
classic_revolution,T46 Classic,Prob015_multi_pipe_8bit,0bad86ad-5034-44d6-b7b6-3a6cc1ac2ef0,2,M-S,0.0527945329906,600,0.0874,1.03,0.387755102041,0.0267260579065,-0.256097560976,area;power;eff_clk_period,true,true,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen2/Prob015_multi_pipe_8bit_sample10_M-S/code.sv
classic_revolution,T46 Classic,Prob015_multi_pipe_8bit,907e60ed-7b83-4937-b6d2-ea395a4ae3a0,3,M-E,-0.202037823114,1036,0.161,0.62,-0.0571428571429,-0.792873051225,0.243902439024,area;power;eff_clk_period,false,true,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen3/Prob015_multi_pipe_8bit_sample2_M-E/code.sv
classic_revolution,T46 Classic,Prob015_multi_pipe_8bit,404a4666-778d-4e87-8ada-d4798963821b,3,C-F,-0.128753238489,898,0.132,0.82,0.0836734693878,-0.469933184855,0,area;power;eff_clk_period,false,true,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen3/Prob015_multi_pipe_8bit_sample4_C-F/code.sv
classic_revolution,T46 Classic,Prob015_multi_pipe_8bit,c00b9657-fe32-41f5-9eea-2602884db3e5,3,C-F,-0.223610641497,1062,0.171,0.56,-0.0836734693878,-0.904231625835,0.317073170732,area;power;eff_clk_period,false,true,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen3/Prob015_multi_pipe_8bit_sample5_C-F/code.sv
classic_revolution,T46 Classic,Prob015_multi_pipe_8bit,a70a82de-7da3-498a-b190-a19fb838f4cb,3,M-E,-0.705238453684,1620,0.254,0.52,-0.65306122449,-1.8285077951,0.365853658537,area;power;eff_clk_period,false,true,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen3/Prob015_multi_pipe_8bit_sample12_M-E/code.sv
t11_runtime_pca4_graph_qd,T46 T11 PCA4,Prob045_alu,4d9f1750-ca4f-402d-a33e-19ff27ef9ae1,0,initial,0.38021289178,1891,0.00108,0,0.150112359551,0.990526315789,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen0/Prob045_alu_sample2_initial/code.sv
t11_runtime_pca4_graph_qd,T46 T11 PCA4,Prob045_alu,25fddab4-ba81-4d7c-b86b-c0f04b1c112c,0,initial,0.39006767856,1826,0.00104,0,0.179325842697,0.990877192982,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen0/Prob045_alu_sample3_initial/code.sv
t11_runtime_pca4_graph_qd,T46 T11 PCA4,Prob045_alu,6423bebf-2f35-4125-80a7-70322e04a2fa,0,initial,0.369488468362,1962,0.00111,0,0.118202247191,0.990263157895,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen0/Prob045_alu_sample5_initial/code.sv
t11_runtime_pca4_graph_qd,T46 T11 PCA4,Prob045_alu,8a607ca7-7593-49c8-bb88-8f9758047833,0,initial,0.374552861555,1928,0.00112,0,0.133483146067,0.990175438596,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen0/Prob045_alu_sample8_initial/code.sv
t11_runtime_pca4_graph_qd,T46 T11 PCA4,Prob045_alu,ffe1e5f1-9bbb-4f16-a159-b90cbe2fff70,0,initial,0.382876667324,1874,0.00104,0,0.157752808989,0.990877192982,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen0/Prob045_alu_sample9_initial/code.sv
t11_runtime_pca4_graph_qd,T46 T11 PCA4,Prob045_alu,c1bb7868-83c8-49ab-b492-19212864e589,1,initial,0.386143307707,1852,0.00105,0,0.167640449438,0.990789473684,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen1/Prob045_alu_sample1_initial/code.sv
t11_runtime_pca4_graph_qd,T46 T11 PCA4,Prob045_alu,242ea07b-95f2-4a84-910b-9a9a3c130ce2,1,M-F,0.373288652342,1938,0.00104,0,0.128988764045,0.990877192982,0,area;power,false,false,false,/workspace/exp/useful_bd_push/t46_t11_runtime_pca4_graph_20260622_182358_UTC/t11_runtime_pca4_graph_qd/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen1/Prob045_alu_sample5_M-F/code.sv
