corpus,method,seed,problem_id,representation,valid_ppa_count,selected_count,baseline_hypervolume,selected_hypervolume,baseline_pareto_size,selected_pareto_size,baseline_best_fitness,selected_best_fitness,unique_canonical_netlists,unique_motif_signatures
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob007_comparator_3bit,fitness_top,6,3,0.0,0.0,1,1,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob007_comparator_3bit,lexical_farthest,6,3,0.0,0.0,1,1,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob007_comparator_3bit,qwen_raw_farthest,6,3,0.0,0.0,1,1,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob007_comparator_3bit,qwen_identifier_farthest,6,3,0.0,0.0,1,1,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob008_comparator_4bit,generation_prefix,6,3,0.09545454545454547,0.0,1,3,0.3090151515151516,0.08984848484848484,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob008_comparator_4bit,random,6,3,0.09545454545454547,0.0,1,3,0.3090151515151516,0.08984848484848484,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob008_comparator_4bit,fitness_top,6,3,0.09545454545454547,0.09545454545454547,1,1,0.3090151515151516,0.3090151515151516,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob008_comparator_4bit,lexical_farthest,6,3,0.09545454545454547,0.09545454545454547,1,1,0.3090151515151516,0.3090151515151516,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob008_comparator_4bit,qwen_raw_farthest,6,3,0.09545454545454547,0.09545454545454547,1,1,0.3090151515151516,0.3090151515151516,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob008_comparator_4bit,qwen_identifier_farthest,6,3,0.09545454545454547,0.09545454545454547,1,1,0.3090151515151516,0.3090151515151516,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob009_div_16bit,generation_prefix,6,3,0.5622111930844326,0.48247887323943656,1,1,0.7498077353006931,0.6950547730829421,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob009_div_16bit,random,6,3,0.5622111930844326,0.48247887323943656,1,1,0.7498077353006931,0.6950547730829421,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob009_div_16bit,fitness_top,6,3,0.5622111930844326,0.5622111930844326,1,1,0.7498077353006931,0.7498077353006931,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob009_div_16bit,lexical_farthest,6,3,0.5622111930844326,0.472752962217751,1,1,0.7498077353006931,0.6881421864520456,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob009_div_16bit,qwen_raw_farthest,6,3,0.5622111930844326,0.48247887323943656,1,1,0.7498077353006931,0.6950547730829421,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob009_div_16bit,qwen_identifier_farthest,6,3,0.5622111930844326,0.5622111930844326,1,1,0.7498077353006931,0.7498077353006931,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob011_multi_16bit,generation_prefix,6,3,0.0,0.0,5,3,0.058935413245758045,0.058935413245758045,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob011_multi_16bit,random,6,3,0.0,0.0,5,2,0.058935413245758045,0.058935413245758045,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob011_multi_16bit,fitness_top,6,3,0.0,0.0,5,3,0.058935413245758045,0.058935413245758045,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob011_multi_16bit,lexical_farthest,6,3,0.0,0.0,5,2,0.058935413245758045,-0.004307464062455037,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob011_multi_16bit,qwen_raw_farthest,6,3,0.0,0.0,5,3,0.058935413245758045,0.011910043307502447,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob011_multi_16bit,qwen_identifier_farthest,6,3,0.0,0.0,5,3,0.058935413245758045,0.011910043307502447,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob012_multi_8bit,generation_prefix,6,3,0.0,0.0,6,3,-0.034441422879391566,-0.034441422879391566,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob012_multi_8bit,random,6,3,0.0,0.0,6,3,-0.034441422879391566,-0.034441422879391566,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob012_multi_8bit,fitness_top,6,3,0.0,0.0,6,3,-0.034441422879391566,-0.034441422879391566,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob012_multi_8bit,lexical_farthest,6,3,0.0,0.0,6,3,-0.034441422879391566,-0.034441422879391566,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob012_multi_8bit,qwen_raw_farthest,6,3,0.0,0.0,6,3,-0.034441422879391566,-0.034441422879391566,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob012_multi_8bit,qwen_identifier_farthest,6,3,0.0,0.0,6,3,-0.034441422879391566,-0.034441422879391566,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,generation_prefix,6,3,0.0046296296296296285,0.0046296296296296285,6,3,0.0,0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,random,6,3,0.0046296296296296285,0.004629629629629629,6,3,0.0,0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,fitness_top,6,3,0.0046296296296296285,0.0046296296296296285,6,3,0.0,0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,lexical_farthest,6,3,0.0046296296296296285,0.0046296296296296285,6,3,0.0,0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,qwen_raw_farthest,6,3,0.0046296296296296285,0.0046296296296296285,6,3,0.0,0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,qwen_identifier_farthest,6,3,0.0046296296296296285,0.0046296296296296285,6,3,0.0,0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,generation_prefix,6,3,0.0,0.0,3,2,0.040440475174262226,0.040440475174262226,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,random,6,3,0.0,0.0,3,2,0.040440475174262226,-0.06633277570901243,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,fitness_top,6,3,0.0,0.0,3,2,0.040440475174262226,0.040440475174262226,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,lexical_farthest,6,3,0.0,0.0,3,2,0.040440475174262226,0.040440475174262226,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,qwen_raw_farthest,6,3,0.0,0.0,3,2,0.040440475174262226,-0.06633277570901243,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,qwen_identifier_farthest,6,3,0.0,0.0,3,2,0.040440475174262226,-0.06181060506118896,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,generation_prefix,6,3,0.004629629629629627,0.004629629629629627,6,3,0.0,0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,random,6,3,0.004629629629629627,0.004629629629629626,6,3,0.0,0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,fitness_top,6,3,0.004629629629629627,0.004629629629629627,6,3,0.0,0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,lexical_farthest,6,3,0.004629629629629627,0.004629629629629627,6,3,0.0,0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,qwen_raw_farthest,6,3,0.004629629629629627,0.004629629629629627,6,3,0.0,0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,qwen_identifier_farthest,6,3,0.004629629629629627,0.004629629629629627,6,3,0.0,0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob019_sub_64bit,generation_prefix,6,3,0.0,0.0,3,1,-0.03026945265231465,-0.03026945265231465,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob019_sub_64bit,random,6,3,0.0,0.0,3,2,-0.03026945265231465,-0.03026945265231465,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob019_sub_64bit,fitness_top,6,3,0.0,0.0,3,3,-0.03026945265231465,-0.03026945265231465,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob019_sub_64bit,lexical_farthest,6,3,0.0,0.0,3,1,-0.03026945265231465,-0.03026945265231465,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob019_sub_64bit,qwen_raw_farthest,6,3,0.0,0.0,3,1,-0.03026945265231465,-0.03026945265231465,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob019_sub_64bit,qwen_identifier_farthest,6,3,0.0,0.0,3,1,-0.03026945265231465,-0.03026945265231465,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob020_JC_counter,generation_prefix,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob020_JC_counter,random,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob020_JC_counter,fitness_top,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob020_JC_counter,lexical_farthest,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob020_JC_counter,qwen_raw_farthest,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob020_JC_counter,qwen_identifier_farthest,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob021_counter_12,generation_prefix,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob021_counter_12,random,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob021_counter_12,fitness_top,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob021_counter_12,lexical_farthest,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob021_counter_12,qwen_raw_farthest,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob021_counter_12,qwen_identifier_farthest,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob023_up_down_counter,generation_prefix,6,3,0.0,0.0,6,3,-0.048317271780958994,-0.048317271780958994,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob023_up_down_counter,random,6,3,0.0,0.0,6,3,-0.048317271780958994,-0.048317271780958994,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob023_up_down_counter,fitness_top,6,3,0.0,0.0,6,3,-0.048317271780958994,-0.048317271780958994,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob023_up_down_counter,lexical_farthest,6,3,0.0,0.0,6,3,-0.048317271780958994,-0.048317271780958994,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob023_up_down_counter,qwen_raw_farthest,6,3,0.0,0.0,6,3,-0.048317271780958994,-0.048317271780958994,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob023_up_down_counter,qwen_identifier_farthest,6,3,0.0,0.0,6,3,-0.048317271780958994,-0.048317271780958994,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob024_fsm,generation_prefix,6,3,0.17973099781044727,0.17973099781044727,1,1,0.4279480763215514,0.4279480763215514,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob024_fsm,random,6,3,0.17973099781044727,0.17973099781044727,1,1,0.4279480763215514,0.4279480763215514,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob024_fsm,fitness_top,6,3,0.17973099781044727,0.17973099781044727,1,1,0.4279480763215514,0.4279480763215514,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob024_fsm,lexical_farthest,6,3,0.17973099781044727,0.17973099781044727,1,1,0.4279480763215514,0.4279480763215514,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob024_fsm,qwen_raw_farthest,6,3,0.17973099781044727,0.17973099781044727,1,1,0.4279480763215514,0.4279480763215514,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob024_fsm,qwen_identifier_farthest,6,3,0.17973099781044727,0.17973099781044727,1,1,0.4279480763215514,0.4279480763215514,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob025_sequence_detector,generation_prefix,6,3,0.04338963931804551,0.0,1,3,0.3624073069271116,-0.2930005425935973,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob025_sequence_detector,random,6,3,0.04338963931804551,0.0,1,3,0.3624073069271116,-0.2930005425935973,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob025_sequence_detector,fitness_top,6,3,0.04338963931804551,0.04338963931804551,1,1,0.3624073069271116,0.3624073069271116,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob025_sequence_detector,lexical_farthest,6,3,0.04338963931804551,0.04338963931804551,1,1,0.3624073069271116,0.3624073069271116,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob025_sequence_detector,qwen_raw_farthest,6,3,0.04338963931804551,0.04338963931804551,1,1,0.3624073069271116,0.3624073069271116,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob025_sequence_detector,qwen_identifier_farthest,6,3,0.04338963931804551,0.04338963931804551,1,1,0.3624073069271116,0.3624073069271116,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,generation_prefix,6,3,0.0,0.0,6,3,0.16300334625539561,0.16300334625539561,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,random,6,3,0.0,0.0,6,3,0.16300334625539561,0.16300334625539561,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,fitness_top,6,3,0.0,0.0,6,3,0.16300334625539561,0.16300334625539561,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,lexical_farthest,6,3,0.0,0.0,6,3,0.16300334625539561,0.16300334625539561,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,qwen_raw_farthest,6,3,0.0,0.0,6,3,0.16300334625539561,0.16300334625539561,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob027_LIFObuffer,qwen_identifier_farthest,6,3,0.0,0.0,6,3,0.16300334625539561,0.16300334625539561,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,generation_prefix,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,random,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,fitness_top,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,lexical_farthest,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,qwen_raw_farthest,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob030_right_shifter,qwen_identifier_farthest,6,3,0.0,0.0,6,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,generation_prefix,6,3,0.017931445603576752,0.017931445603576752,2,2,0.13404470938897167,0.13404470938897167,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,random,6,3,0.017931445603576752,0.017931445603576752,2,1,0.13404470938897167,0.13404470938897167,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,fitness_top,6,3,0.017931445603576752,0.017931445603576752,2,2,0.13404470938897167,0.13404470938897167,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,lexical_farthest,6,3,0.017931445603576752,0.017931445603576752,2,1,0.13404470938897167,0.13404470938897167,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,qwen_raw_farthest,6,3,0.017931445603576752,0.017931445603576752,2,1,0.13404470938897167,0.13404470938897167,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob031_freq_div,qwen_identifier_farthest,6,3,0.017931445603576752,0.017931445603576752,2,1,0.13404470938897167,0.13404470938897167,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob035_calendar,generation_prefix,6,3,0.0,0.0,5,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob035_calendar,random,6,3,0.0,0.0,5,2,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob035_calendar,fitness_top,6,3,0.0,0.0,5,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob035_calendar,lexical_farthest,6,3,0.0,0.0,5,3,-0.0,-0.0,0,0
aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob035_calendar,qwen_raw_farthest,6,3,0.0,0.0,5,3,-0.0,-0.0,0,0
