method,problem,candidate_id,lowering_status,cell_count,error,code_file_path
classic_revolution,Prob002_adder_16bit,7b425985-c3a4-4c2e-84cf-44c87a9975f3,lowered,6,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit/Gen0/Prob002_adder_16bit_sample3_initial/code.sv
classic_revolution,Prob002_adder_16bit,bdcc6e15-c5e0-4367-be2e-210738d5a1cc,lowered,114,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit/Gen0/Prob002_adder_16bit_sample2_initial/code.sv
classic_revolution,Prob002_adder_16bit,f6eb21eb-bf65-42b0-a27f-2d814dc3c103,lowered,130,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit/Gen0/Prob002_adder_16bit_sample1_initial/code.sv
classic_revolution,Prob002_adder_16bit,3e638802-04ff-4cf3-9fff-ff372de65de2,lowered,132,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit/Gen1/Prob002_adder_16bit_sample1_M-E/code.sv
classic_revolution,Prob002_adder_16bit,e76724e8-68b5-409c-9583-76e3de59d8ac,lowered,2,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit/Gen1/Prob002_adder_16bit_sample2_M-S/code.sv
classic_revolution,Prob002_adder_16bit,192cbecd-e538-4bc4-bd7b-ccfd25e0d059,lowered,96,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit/Gen2/Prob002_adder_16bit_sample7_M-E/code.sv
classic_revolution,Prob002_adder_16bit,646ec94b-5d3e-4bf6-885d-23336c5f56d6,lowered,132,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit/Gen2/Prob002_adder_16bit_sample2_M-E/code.sv
classic_revolution,Prob002_adder_16bit,041f79ee-3b5c-4586-9446-e51bb07b5ffd,lowered,57,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit/Gen3/Prob002_adder_16bit_sample1_M-E/code.sv
classic_revolution,Prob002_adder_16bit,5fbfb358-a185-45d3-9834-76a7cac815ed,lowered,154,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit/Gen3/Prob002_adder_16bit_sample7_M-E/code.sv
classic_revolution,Prob002_adder_16bit,f5f18bce-4b27-4e8b-9846-072df26ef7e1,lowered,150,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob002_adder_16bit/Gen3/Prob002_adder_16bit_sample3_M-E/code.sv
classic_revolution,Prob003_adder_32bit,1bd93c97-1af7-4600-947c-8f9faba07941,lowered,70,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen0/Prob003_adder_32bit_sample1_initial/code.sv
classic_revolution,Prob003_adder_32bit,963fc15a-262c-4108-b5ce-1523b1a346d9,lowered,231,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen0/Prob003_adder_32bit_sample5_initial/code.sv
classic_revolution,Prob003_adder_32bit,54601fe0-2137-4e7f-8682-75ae02078cd9,lowered,165,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen1/Prob003_adder_32bit_sample1_M-S/code.sv
classic_revolution,Prob003_adder_32bit,5c0cb0fe-b071-45bf-9ea1-60878951cf86,lowered,163,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen1/Prob003_adder_32bit_sample5_M-I/code.sv
classic_revolution,Prob003_adder_32bit,be9688d5-1b8a-41e5-9d6e-1d91ce703d49,lowered,192,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen1/Prob003_adder_32bit_sample11_M-I/code.sv
classic_revolution,Prob003_adder_32bit,dd51fab2-bb8f-4888-a551-58f1d4f42b84,lowered,160,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen1/Prob003_adder_32bit_sample2_M-E/code.sv
classic_revolution,Prob003_adder_32bit,e7aa4a23-f168-4e0b-8965-b02ef521cf15,lowered,157,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen1/Prob003_adder_32bit_sample3_M-S/code.sv
classic_revolution,Prob003_adder_32bit,f1fe0b6f-0294-4c21-8e45-055261919808,lowered,164,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen1/Prob003_adder_32bit_sample12_M-I/code.sv
classic_revolution,Prob003_adder_32bit,215406a1-6ea9-42fc-bc74-3f75027d759c,lowered,188,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen2/Prob003_adder_32bit_sample8_M-R/code.sv
classic_revolution,Prob003_adder_32bit,3a0efe40-1332-4f90-9997-e9a99f5640e8,lowered,254,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen2/Prob003_adder_32bit_sample3_M-I/code.sv
classic_revolution,Prob003_adder_32bit,412b936d-e7db-4dfb-9cd8-204eaa339142,lowered,234,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen2/Prob003_adder_32bit_sample9_M-S/code.sv
classic_revolution,Prob003_adder_32bit,759e450e-f3a8-4056-96a7-5019d0b19579,lowered,359,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen2/Prob003_adder_32bit_sample2_M-E/code.sv
classic_revolution,Prob003_adder_32bit,847b03ca-5c92-4d97-9694-ed071d1d68ef,lowered,230,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen2/Prob003_adder_32bit_sample12_M-S/code.sv
classic_revolution,Prob003_adder_32bit,ef05f502-3a9f-435b-9801-557fc67ea5a3,lowered,173,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen2/Prob003_adder_32bit_sample4_M-E/code.sv
classic_revolution,Prob003_adder_32bit,00b79494-f5fb-44af-8f8b-bd80c5eadb52,lowered,179,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen3/Prob003_adder_32bit_sample10_C-F/code.sv
classic_revolution,Prob003_adder_32bit,8480ecee-771f-4263-a0c7-e81cd5b30d09,lowered,186,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen3/Prob003_adder_32bit_sample2_M-E/code.sv
classic_revolution,Prob003_adder_32bit,a182b52a-b89a-4e52-88b0-203554289ddd,lowered,254,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob003_adder_32bit/Gen3/Prob003_adder_32bit_sample3_M-R/code.sv
classic_revolution,Prob004_adder_8bit,3891d014-f8f9-4c84-aa63-584cabe57e70,lowered,37,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen1/Prob004_adder_8bit_sample12_M-E/code.sv
classic_revolution,Prob004_adder_8bit,65d1ba1f-23a7-43a4-b7f9-c97f475d8fdf,lowered,36,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen1/Prob004_adder_8bit_sample11_M-E/code.sv
classic_revolution,Prob004_adder_8bit,726166a4-7dcd-4fa8-9e49-edaaf3f97c95,lowered,16,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen1/Prob004_adder_8bit_sample2_M-S/code.sv
classic_revolution,Prob004_adder_8bit,ead48cfc-dfcf-4db4-9196-bc5f0e1a6e78,lowered,64,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen1/Prob004_adder_8bit_sample1_M-F/code.sv
classic_revolution,Prob004_adder_8bit,8a2834cd-5419-4407-9bcc-c0732f349187,lowered,2,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen2/Prob004_adder_8bit_sample3_M-S/code.sv
classic_revolution,Prob004_adder_8bit,32de2d02-24bb-44dc-8908-8b0534c64c2d,lowered,48,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen3/Prob004_adder_8bit_sample2_M-E/code.sv
classic_revolution,Prob004_adder_8bit,7b1bdcc8-deb7-402a-8dff-91ec67f117cc,lowered,103,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen3/Prob004_adder_8bit_sample11_M-E/code.sv
classic_revolution,Prob004_adder_8bit,a6ea01f5-4425-4d94-81b1-0a93f21c26ac,lowered,86,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob004_adder_8bit/Gen3/Prob004_adder_8bit_sample9_M-E/code.sv
classic_revolution,Prob005_adder_bcd,06a014ae-18e5-4e2a-bff5-c7a33a45f4a9,lowered,5,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen0/Prob005_adder_bcd_sample4_initial/code.sv
classic_revolution,Prob005_adder_bcd,1232bccc-a51f-4468-a7f2-14474a7eb6f6,lowered,6,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen0/Prob005_adder_bcd_sample12_initial/code.sv
classic_revolution,Prob005_adder_bcd,6b53d298-08ad-41f3-b8c1-a7effb7a1d03,lowered,5,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen0/Prob005_adder_bcd_sample6_initial/code.sv
classic_revolution,Prob005_adder_bcd,9e56805c-4068-4993-a023-9d2baabc6c6c,lowered,5,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen0/Prob005_adder_bcd_sample1_initial/code.sv
classic_revolution,Prob005_adder_bcd,a0bb3b51-30cb-4f99-b546-cbf80162bf3b,lowered,6,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen0/Prob005_adder_bcd_sample11_initial/code.sv
classic_revolution,Prob005_adder_bcd,09558ac7-2e67-4d9c-b212-0162e28e1bcc,lowered,4,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen1/Prob005_adder_bcd_sample5_M-E/code.sv
classic_revolution,Prob005_adder_bcd,20f31ad3-55e8-485e-b3f1-66438322e188,lowered,8,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen1/Prob005_adder_bcd_sample7_M-I/code.sv
classic_revolution,Prob005_adder_bcd,2f6e42ea-cb66-416d-8a9b-edcdb6a5412e,lowered,7,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen1/Prob005_adder_bcd_sample1_M-R/code.sv
classic_revolution,Prob005_adder_bcd,6a126d12-6f61-4fea-aaa9-00b6e761d398,lowered,7,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen1/Prob005_adder_bcd_sample8_M-I/code.sv
classic_revolution,Prob005_adder_bcd,d2d67d23-16d6-4ddd-a554-889de9c4b532,lowered,7,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen1/Prob005_adder_bcd_sample9_C-F/code.sv
classic_revolution,Prob005_adder_bcd,b655ad5a-e6ea-4a94-aa02-2b02ddbd5ae0,lowered,8,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen2/Prob005_adder_bcd_sample2_M-E/code.sv
classic_revolution,Prob005_adder_bcd,ccc1d03b-c87e-4386-a24d-e56fd0187968,lowered,4,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen2/Prob005_adder_bcd_sample1_M-E/code.sv
classic_revolution,Prob005_adder_bcd,cfac25c3-ec00-4182-857c-0c5c82c2d44d,lowered,6,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen2/Prob005_adder_bcd_sample10_M-E/code.sv
classic_revolution,Prob005_adder_bcd,05072e5c-75b2-4ef2-a41b-3aae9b4782a6,lowered,5,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen3/Prob005_adder_bcd_sample7_M-E/code.sv
classic_revolution,Prob005_adder_bcd,0f2028c4-8097-494b-876a-d604c19eab05,lowered,8,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob005_adder_bcd/Gen3/Prob005_adder_bcd_sample11_M-R/code.sv
classic_revolution,Prob007_comparator_3bit,62660a55-5bf3-45b8-a6a6-34c721370335,lowered,3,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob007_comparator_3bit/Gen0/Prob007_comparator_3bit_sample1_initial/code.sv
classic_revolution,Prob007_comparator_3bit,13b84a6a-92e3-4f60-a25c-e14f0d4bdc28,lowered,17,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob007_comparator_3bit/Gen1/Prob007_comparator_3bit_sample4_M-I/code.sv
classic_revolution,Prob007_comparator_3bit,160ee449-c340-464f-ba95-001a07fc329a,lowered,21,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob007_comparator_3bit/Gen1/Prob007_comparator_3bit_sample6_C-F/code.sv
classic_revolution,Prob007_comparator_3bit,66f33d36-0364-4faa-b966-31d555c680f3,lowered,5,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob007_comparator_3bit/Gen1/Prob007_comparator_3bit_sample3_M-S/code.sv
classic_revolution,Prob007_comparator_3bit,84f3866c-22ad-4047-ab7a-a378bcbb10d4,lowered,28,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob007_comparator_3bit/Gen1/Prob007_comparator_3bit_sample2_M-E/code.sv
classic_revolution,Prob007_comparator_3bit,cafb4a7e-295f-4316-85c9-0f51cacf0549,lowered,4,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob007_comparator_3bit/Gen1/Prob007_comparator_3bit_sample1_M-R/code.sv
classic_revolution,Prob007_comparator_3bit,df674cbc-ca14-4368-bf97-2e91f9a46c30,lowered,5,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob007_comparator_3bit/Gen1/Prob007_comparator_3bit_sample5_C-F/code.sv
classic_revolution,Prob007_comparator_3bit,10909c16-0c43-4b45-bae0-250183bade2a,lowered,19,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob007_comparator_3bit/Gen2/Prob007_comparator_3bit_sample9_M-I/code.sv
classic_revolution,Prob007_comparator_3bit,4e6112ad-8e66-4e79-baf7-64f29b85fb44,lowered,25,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob007_comparator_3bit/Gen2/Prob007_comparator_3bit_sample7_M-I/code.sv
classic_revolution,Prob007_comparator_3bit,6dde4d0c-6105-4eec-bd20-fb10e55d5a81,lowered,28,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob007_comparator_3bit/Gen2/Prob007_comparator_3bit_sample12_M-I/code.sv
classic_revolution,Prob007_comparator_3bit,9e40ae83-ffe2-496c-9e74-96cfcf6a9fc1,lowered,6,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob007_comparator_3bit/Gen2/Prob007_comparator_3bit_sample3_M-I/code.sv
classic_revolution,Prob007_comparator_3bit,c40f53e1-b7c1-4169-8d66-4a2f1eddbb79,lowered,5,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob007_comparator_3bit/Gen2/Prob007_comparator_3bit_sample4_C-F/code.sv
classic_revolution,Prob007_comparator_3bit,e7f8ecf2-3dbb-482d-8866-d787106358fa,lowered,26,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob007_comparator_3bit/Gen2/Prob007_comparator_3bit_sample10_M-I/code.sv
classic_revolution,Prob007_comparator_3bit,f8e71cd8-aede-4397-8169-96ac90c45754,lowered,5,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob007_comparator_3bit/Gen2/Prob007_comparator_3bit_sample5_M-S/code.sv
classic_revolution,Prob007_comparator_3bit,08a484d4-f47e-439a-a4b1-f6e3b25741f5,lowered,28,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob007_comparator_3bit/Gen3/Prob007_comparator_3bit_sample9_M-E/code.sv
classic_revolution,Prob007_comparator_3bit,1464325c-506a-434d-b03a-fe6c4f7fea67,lowered,6,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob007_comparator_3bit/Gen3/Prob007_comparator_3bit_sample6_C-F/code.sv
classic_revolution,Prob008_comparator_4bit,116793ba-79a2-486d-a731-125534c9270c,lowered,33,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob008_comparator_4bit/Gen0/Prob008_comparator_4bit_sample1_initial/code.sv
classic_revolution,Prob008_comparator_4bit,1f6ba619-20c4-4280-9481-3d741bc43685,lowered,6,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob008_comparator_4bit/Gen0/Prob008_comparator_4bit_sample8_initial/code.sv
classic_revolution,Prob008_comparator_4bit,4460c024-d4e7-4ef3-ba32-ae8de1979049,lowered,5,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob008_comparator_4bit/Gen0/Prob008_comparator_4bit_sample6_initial/code.sv
classic_revolution,Prob008_comparator_4bit,ec43e08c-056e-4fd1-9d30-bd7dffd1aaba,lowered,7,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob008_comparator_4bit/Gen0/Prob008_comparator_4bit_sample3_initial/code.sv
classic_revolution,Prob008_comparator_4bit,ee41a2ba-dd77-4f1a-ac25-c54e6cceb496,lowered,8,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob008_comparator_4bit/Gen0/Prob008_comparator_4bit_sample5_initial/code.sv
classic_revolution,Prob008_comparator_4bit,31e88852-f0ba-4e05-bdd7-856e2b820a1d,lowered,39,,/workspace/exp/useful_bd_push/rtllm_milestone_full_20260622_142254_UTC/classic_revolution/seed_1001/openai_gpt-oss-120b/RTLLM/Prob008_comparator_4bit/Gen1/Prob008_comparator_4bit_sample4_C-F/code.sv
