problem_id,cluster,candidate_count,valid_ppa_count,pareto_count,cluster_hypervolume,front_hypervolume,total_problem_hypervolume,front_hv_share,best_fitness,best_area,best_power,best_eff_clk_period,representative_rtl_path,representative_netlist_path,shuffled_multi_cluster_front_rate
RTLLM/Prob007_comparator_3bit,wire_assign,107,107,4,0.010313605564549981,0.010313605564549981,0.010313605564549981,1.0,0.07805160800303813,16.0,0.000809,0.0,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob007_comparator_3bit/Gen8/Prob007_comparator_3bit_sample7_M-R/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob007_comparator_3bit/Gen8/Prob007_comparator_3bit_sample7_M-R/code.syn.v,0.75
RTLLM/Prob008_comparator_4bit,arithmetic_additive,1,1,0,0.012424242424242424,0.0,0.17090909090909093,0.0,0.08853535353535354,31.0,0.00159,0.0,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob008_comparator_4bit/Gen2/Prob008_comparator_4bit_sample7_M-R/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob008_comparator_4bit/Gen2/Prob008_comparator_4bit_sample7_M-R/code.syn.v,0.13
RTLLM/Prob008_comparator_4bit,mux_ternary,6,6,0,0.08636363636363636,0.0,0.17090909090909093,0.0,0.196010101010101,23.0,0.00143,0.0,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob008_comparator_4bit/Gen9/Prob008_comparator_4bit_sample6_M-S/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob008_comparator_4bit/Gen9/Prob008_comparator_4bit_sample6_M-S/code.syn.v,0.13
RTLLM/Prob008_comparator_4bit,wire_assign,94,94,2,0.17090909090909093,0.17090909090909093,0.17090909090909093,1.0,0.2778787878787879,21.0,0.00106,0.0,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob008_comparator_4bit/Gen6/Prob008_comparator_4bit_sample8_C-F/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob008_comparator_4bit/Gen6/Prob008_comparator_4bit_sample8_C-F/code.syn.v,0.13
RTLLM/Prob009_div_16bit,arithmetic_multiply,50,50,5,0.5887604143378792,0.5887604143378792,0.5894588270362918,0.9988151628809697,0.5112288546091363,1507.0,0.242,0.0,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob009_div_16bit/Gen14/Prob009_div_16bit_sample3_M-I/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob009_div_16bit/Gen14/Prob009_div_16bit_sample3_M-I/code.syn.v,0.86
RTLLM/Prob009_div_16bit,control_if,2,2,0,0.5487431254191818,0.0,0.5894588270362918,0.0,0.49402638050525377,1782.0,0.251,0.0,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob009_div_16bit/Gen12/Prob009_div_16bit_sample6_M-R/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob009_div_16bit/Gen12/Prob009_div_16bit_sample6_M-R/code.syn.v,0.86
RTLLM/Prob009_div_16bit,mux_ternary,16,16,1,0.5657142857142857,0.5657142857142857,0.5894588270362918,0.9597180664145959,0.5015873015873016,1704.0,0.24,0.0,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob009_div_16bit/Gen10/Prob009_div_16bit_sample2_M-S/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob009_div_16bit/Gen10/Prob009_div_16bit_sample2_M-S/code.syn.v,0.86
RTLLM/Prob012_multi_8bit,arithmetic_additive,16,16,0,0.19270683412365355,0.0,0.21967367097429058,0.0,0.2991551401114023,384.0,0.0406,0.0,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob012_multi_8bit/Gen10/Prob012_multi_8bit_sample9_M-R/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob012_multi_8bit/Gen10/Prob012_multi_8bit_sample9_M-R/code.syn.v,0.97
RTLLM/Prob012_multi_8bit,arithmetic_multiply,132,132,25,0.21967367097429058,0.21967367097429058,0.21967367097429058,1.0,0.31786527691507466,364.0,0.0386,0.0,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob012_multi_8bit/Gen10/Prob012_multi_8bit_sample6_M-S/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob012_multi_8bit/Gen10/Prob012_multi_8bit_sample6_M-S/code.syn.v,0.97
RTLLM/Prob012_multi_8bit,control_if,4,4,0,0.0,0.0,0.21967367097429058,0.0,-0.0,596.0,0.0886,0.0,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob012_multi_8bit/Gen2/Prob012_multi_8bit_sample8_M-R/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob012_multi_8bit/Gen2/Prob012_multi_8bit_sample8_M-R/code.syn.v,0.97
RTLLM/Prob013_multi_booth_8bit,register_sequential,18,18,17,0.027777777777777776,0.027777777777777776,0.027777777777777776,1.0,0.0,547.0,0.073,0.0,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob013_multi_booth_8bit/Gen10/Prob013_multi_booth_8bit_sample8_M-S/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob013_multi_booth_8bit/Gen10/Prob013_multi_booth_8bit_sample8_M-S/code.syn.v,0.0
RTLLM/Prob019_sub_64bit,arithmetic_multiply,7,7,0,0.0,0.0,0.20428216312555697,0.0,-0.0,621.0,0.0412,0.0,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob019_sub_64bit/Gen15/Prob019_sub_64bit_sample7_C-F/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob019_sub_64bit/Gen15/Prob019_sub_64bit_sample7_C-F/code.syn.v,0.0
RTLLM/Prob019_sub_64bit,other_structural,1,1,0,0.0,0.0,0.20428216312555697,0.0,-0.05355309580017616,665.0,0.0449,0.0,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob019_sub_64bit/Gen1/Prob019_sub_64bit_sample10_M-R/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob019_sub_64bit/Gen1/Prob019_sub_64bit_sample10_M-R/code.syn.v,0.0
RTLLM/Prob019_sub_64bit,register_sequential,1,1,0,0.0,0.0,0.20428216312555697,0.0,-0.0,621.0,0.0412,0.0,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob019_sub_64bit/Gen17/Prob019_sub_64bit_sample8_M-I/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob019_sub_64bit/Gen17/Prob019_sub_64bit_sample8_M-I/code.syn.v,0.0
RTLLM/Prob019_sub_64bit,wire_assign,150,150,1,0.20428216312555697,0.20428216312555697,0.20428216312555697,1.0,0.30131742830490543,340.0,0.0226,0.0,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob019_sub_64bit/Gen10/Prob019_sub_64bit_sample7_M-E/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob019_sub_64bit/Gen10/Prob019_sub_64bit_sample7_M-E/code.syn.v,0.0
RTLLM/Prob020_JC_counter,register_sequential,147,147,122,0.0,0.0,0.0,0.0,-0.0,340.0,0.0351,0.13,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob020_JC_counter/Gen0/Prob020_JC_counter_sample10_initial/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob020_JC_counter/Gen0/Prob020_JC_counter_sample10_initial/code.syn.v,0.0
RTLLM/Prob021_counter_12,control_case,2,2,2,0.0,0.0,0.0,0.0,0.1647932372231438,52.0,0.00415,0.25,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob021_counter_12/Gen6/Prob021_counter_12_sample5_M-E/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob021_counter_12/Gen6/Prob021_counter_12_sample5_M-E/code.syn.v,0.05
RTLLM/Prob021_counter_12,register_sequential,155,155,2,0.0,0.0,0.0,0.0,0.33055634223858527,35.0,0.00205,0.28,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob021_counter_12/Gen12/Prob021_counter_12_sample2_M-I/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob021_counter_12/Gen12/Prob021_counter_12_sample2_M-I/code.syn.v,0.05
RTLLM/Prob023_up_down_counter,register_sequential,123,123,123,0.0,0.0,0.0,0.0,0.031166974369953915,216.0,0.0258,0.73,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob023_up_down_counter/Gen9/Prob023_up_down_counter_sample8_M-E/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob023_up_down_counter/Gen9/Prob023_up_down_counter_sample8_M-E/code.syn.v,0.0
RTLLM/Prob024_fsm,register_sequential,19,19,5,0.3406318423522052,0.3406318423522052,0.3406318423522052,1.0,0.6834970284641851,24.0,0.002,0.14,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob024_fsm/Gen10/Prob024_fsm_sample10_M-S/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob024_fsm/Gen10/Prob024_fsm_sample10_M-S/code.syn.v,0.0
RTLLM/Prob025_sequence_detector,register_sequential,8,8,1,0.04338963931804551,0.04338963931804551,0.04338963931804551,1.0,0.3624073069271116,25.0,0.00201,0.14,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob025_sequence_detector/Gen3/Prob025_sequence_detector_sample5_M-S/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob025_sequence_detector/Gen3/Prob025_sequence_detector_sample5_M-S/code.syn.v,0.0
RTLLM/Prob027_LIFObuffer,register_sequential,24,24,18,0.0,0.0,0.0,0.0,0.12186560168297222,245.0,0.032,0.41000000000000003,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen0/Prob027_LIFObuffer_sample4_initial/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob027_LIFObuffer/Gen0/Prob027_LIFObuffer_sample4_initial/code.syn.v,0.0
RTLLM/Prob030_right_shifter,register_sequential,133,133,128,0.0,0.0,0.0,0.0,-0.0,36.0,0.00369,0.12,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob030_right_shifter/Gen0/Prob030_right_shifter_sample10_initial/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob030_right_shifter/Gen0/Prob030_right_shifter_sample10_initial/code.syn.v,0.0
RTLLM/Prob031_freq_div,register_sequential,10,10,2,0.05207749627421761,0.05207749627421761,0.05207749627421761,1.0,0.32343467461500247,127.0,9.19e-06,0.0,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob031_freq_div/Gen12/Prob031_freq_div_sample1_M-F/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob031_freq_div/Gen12/Prob031_freq_div_sample1_M-F/code.syn.v,0.0
RTLLM/Prob035_calendar,register_sequential,40,40,33,0.0,0.0,0.0,0.0,0.02338218818936739,183.0,0.0117,0.4,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob035_calendar/Gen20/Prob035_calendar_sample6_M-R/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob035_calendar/Gen20/Prob035_calendar_sample6_M-R/code.syn.v,0.0
RTLLM/Prob036_edge_detect,control_case,2,2,0,0.0,0.0,0.3558897243107769,0.0,-0.05780791848903302,21.0,0.00213,0.16,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob036_edge_detect/Gen11/Prob036_edge_detect_sample9_M-E/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob036_edge_detect/Gen11/Prob036_edge_detect_sample9_M-E/code.syn.v,0.06
RTLLM/Prob036_edge_detect,register_sequential,91,91,5,0.3558897243107769,0.3558897243107769,0.3558897243107769,1.0,0.15286036441867193,15.0,0.00131,0.18000000000000002,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob036_edge_detect/Gen15/Prob036_edge_detect_sample5_M-I/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob036_edge_detect/Gen15/Prob036_edge_detect_sample5_M-I/code.syn.v,0.06
RTLLM/Prob037_parallel2serial,register_sequential,1,1,1,0.0,0.0,0.0,0.0,-0.0,50.0,0.00453,0.27,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob037_parallel2serial/Gen10/Prob037_parallel2serial_sample5_M-E/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob037_parallel2serial/Gen10/Prob037_parallel2serial_sample5_M-E/code.syn.v,0.0
RTLLM/Prob040_synchronizer,register_sequential,23,23,23,0.027777777777777766,0.027777777777777766,0.027777777777777766,1.0,0.0,68.0,0.00178,0.0,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob040_synchronizer/Gen0/Prob040_synchronizer_sample10_initial/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob040_synchronizer/Gen0/Prob040_synchronizer_sample10_initial/code.syn.v,0.0
RTLLM/Prob043_RAM,register_sequential,70,70,38,0.09969244242165706,0.09969244242165706,0.09969244242165706,1.0,0.44449010410240736,481.0,0.0399,0.2,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob043_RAM/Gen17/Prob043_RAM_sample5_M-R/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob043_RAM/Gen17/Prob043_RAM_sample5_M-R/code.syn.v,0.0
RTLLM/Prob044_ROM,arithmetic_multiply,36,36,34,0.0,0.0,0.0,0.0,-0.0,14.0,0.000205,0.0,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob044_ROM/Gen0/Prob044_ROM_sample10_initial/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob044_ROM/Gen0/Prob044_ROM_sample10_initial/code.syn.v,1.0
RTLLM/Prob044_ROM,control_case,14,14,0,0.0,0.0,0.0,0.0,-0.06643437862950057,20.0,0.000158,0.0,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob044_ROM/Gen1/Prob044_ROM_sample4_M-R/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob044_ROM/Gen1/Prob044_ROM_sample4_M-R/code.syn.v,1.0
RTLLM/Prob044_ROM,mux_ternary,3,3,3,0.0,0.0,0.0,0.0,-0.06318234610917538,20.0,0.000156,0.0,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob044_ROM/Gen13/Prob044_ROM_sample7_M-S/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob044_ROM/Gen13/Prob044_ROM_sample7_M-S/code.syn.v,1.0
RTLLM/Prob044_ROM,wire_assign,15,15,15,0.0,0.0,0.0,0.0,-0.0,14.0,0.000205,0.0,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob044_ROM/Gen0/Prob044_ROM_sample8_initial/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob044_ROM/Gen0/Prob044_ROM_sample8_initial/code.syn.v,1.0
RTLLM/Prob047_instr_reg,control_case,42,42,0,0.0,0.0,0.0,0.0,-0.01637244044904785,123.0,0.0131,0.18000000000000002,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob047_instr_reg/Gen0/Prob047_instr_reg_sample10_initial/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob047_instr_reg/Gen0/Prob047_instr_reg_sample10_initial/code.syn.v,0.0
RTLLM/Prob047_instr_reg,register_sequential,44,44,1,0.0,0.0,0.0,0.0,0.05684754521963826,119.0,0.0107,0.18000000000000002,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob047_instr_reg/Gen2/Prob047_instr_reg_sample3_M-S/code.sv,/aux/revolution-history/exp/ablation_pop10_gen20_20260212_115506/revolution/_models_openai-gpt-oss-120b/RTLLM/Prob047_instr_reg/Gen2/Prob047_instr_reg_sample3_M-S/code.syn.v,0.0
